num_corre,día_ocu,año_ocu,hora_ocu,mes_ocu,día_sem_ocu,mupio_ocu,depto_ocu,área_geo_ocu,sexo_per,zona_ocu,edad_per,estado_con,mayor_menor,tipo_veh,marca_veh,color_veh,modelo_veh,tipo_eve,g_edad_80ymás,g_edad_60ymás,edad_quinquenales,g_hora,g_hora_5,g_modelo_veh
7135,25,2016,14,10,2,501,5,2,1,99,35,9,1,5,26,2,9999,1,6,6,8,3,2,6
7136,25,2016,18,10,2,1002,10,2,1,99,38,9,1,6,999,99,9999,1,6,6,8,4,3,6
7137,25,2016,18,10,2,1002,10,2,1,99,38,9,1,4,67,1,9999,1,6,6,8,4,3,6
7138,25,2016,19,10,2,1006,10,2,1,99,40,2,1,3,999,11,1990,2,7,7,9,4,3,3
7139,25,2016,23,10,2,1002,10,2,1,99,38,9,1,99,999,99,9999,4,6,6,8,4,3,6
7140,25,2016,13,10,2,901,9,1,1,99,30,1,1,11,41,7,1999,1,5,5,7,3,2,3
7141,25,2016,13,10,2,901,9,1,1,99,36,1,1,1,28,5,2004,1,6,6,8,3,2,4
7142,25,2016,23,10,2,1707,17,2,1,99,19,9,1,4,67,4,9999,2,2,2,4,4,3,6
7143,26,2016,23,10,3,101,1,1,1,18,44,2,1,4,32,1,9999,1,7,7,9,4,3,6
7144,26,2016,23,10,3,101,1,1,1,18,28,1,1,1,90,2,2006,1,4,4,6,4,3,4
7145,26,2016,6,10,3,104,1,1,1,99,29,9,1,4,27,1,9999,2,4,4,6,2,1,6
7146,26,2016,7,10,3,101,1,1,1,7,21,9,1,4,6,1,9999,4,3,3,5,2,1,6
7147,26,2016,0,10,3,106,1,1,1,99,32,9,1,11,52,14,1988,1,5,5,7,1,1,2
7148,26,2016,0,10,3,106,1,1,1,99,28,9,1,4,64,6,2015,1,4,4,6,1,1,5
7149,26,2016,11,10,3,117,1,1,1,99,21,1,1,12,30,1,9999,1,3,3,5,2,1,6
7150,26,2016,11,10,3,117,1,1,1,99,25,9,1,4,999,5,9999,1,4,4,6,2,1,6
7151,26,2016,14,10,3,403,4,2,1,99,38,9,1,5,50,2,2012,1,6,6,8,3,2,5
7152,26,2016,14,10,3,403,4,2,1,99,52,9,1,2,34,5,9999,1,9,9,11,3,2,6
7153,26,2016,8,10,3,115,1,1,1,99,38,9,1,11,48,2,1997,1,6,6,8,2,1,3
7154,26,2016,8,10,3,115,1,1,1,99,23,9,1,4,67,5,2015,1,3,3,5,2,1,5
7155,26,2016,10,10,3,1903,19,2,1,99,33,9,1,6,999,99,9999,2,5,5,7,2,1,6
7156,26,2016,20,10,3,101,1,1,1,9,42,1,1,1,10,11,2007,1,7,7,9,4,3,4
7157,26,2016,20,10,3,101,1,1,1,9,30,9,1,4,2,2,9999,1,5,5,7,4,3,6
7158,26,2016,0,10,3,1601,16,1,1,99,33,2,1,2,56,4,9999,1,5,5,7,1,1,6
7159,26,2016,0,10,3,1601,16,1,1,99,24,1,1,1,999,2,9999,1,3,3,5,1,1,6
7160,26,2016,17,10,3,101,1,1,1,5,31,2,1,1,41,2,2007,1,5,5,7,3,2,4
7161,26,2016,17,10,3,101,1,1,1,5,24,9,1,4,6,3,2016,1,3,3,5,3,2,5
7162,26,2016,19,10,3,1101,11,1,1,99,30,2,1,1,69,3,1995,1,5,5,7,4,3,3
7163,26,2016,19,10,3,1101,11,1,1,99,29,9,1,4,76,3,9999,1,4,4,6,4,3,6
7164,26,2016,1,10,3,601,6,2,1,99,23,9,1,1,48,3,2012,1,3,3,5,1,1,5
7165,26,2016,1,10,3,601,6,2,1,99,26,2,1,1,48,4,1993,1,4,4,6,1,1,3
7166,26,2016,23,10,3,101,1,1,1,12,29,9,1,1,27,4,2016,3,4,4,6,4,3,5
7167,26,2016,21,10,3,1901,19,2,1,99,23,9,1,4,999,99,9999,4,3,3,5,4,3,6
7168,26,2016,13,10,3,1101,11,1,1,99,49,9,1,4,999,99,9999,4,8,8,10,3,2,6
7169,27,2016,22,10,4,101,1,1,1,18,19,1,1,1,56,8,1994,1,2,2,4,4,3,3
7170,27,2016,22,10,4,101,1,1,1,18,41,1,1,1,69,9,1992,1,7,7,9,4,3,3
7171,27,2016,22,10,4,101,1,1,1,18,22,1,1,4,3,1,2012,1,3,3,5,4,3,5
7172,27,2016,21,10,4,112,1,1,1,99,61,2,1,3,56,1,9999,1,11,11,13,4,3,6
7173,27,2016,21,10,4,112,1,1,1,99,25,1,1,1,48,1,9999,1,4,4,6,4,3,6
7174,27,2016,1,10,4,117,1,1,1,99,38,2,1,1,27,2,1992,1,6,6,8,1,1,3
7175,27,2016,1,10,4,117,1,1,1,99,28,1,1,4,999,5,9999,1,4,4,6,1,1,6
7176,27,2016,21,10,4,1904,19,2,1,99,40,9,1,12,50,3,1998,1,7,7,9,4,3,3
7177,27,2016,21,10,4,1904,19,2,1,99,22,9,1,4,32,1,9999,1,3,3,5,4,3,6
7178,27,2016,2,10,4,511,5,2,1,99,36,2,1,1,73,7,9999,2,6,6,8,1,1,6
7179,27,2016,6,10,4,1002,10,2,9,99,999,9,9,6,19,6,9999,1,16,12,18,2,1,6
7180,27,2016,6,10,4,1002,10,2,1,99,60,9,1,4,67,5,9999,1,11,11,13,2,1,6
7181,27,2016,22,10,4,1102,11,2,1,99,27,1,1,4,105,1,2015,1,4,4,6,4,3,5
7182,27,2016,22,10,4,1102,11,2,9,99,999,9,9,1,56,1,1988,1,16,12,18,4,3,2
7183,27,2016,17,10,4,909,9,2,1,99,19,9,1,2,48,1,9999,1,2,2,4,3,2,6
7184,27,2016,17,10,4,909,9,2,1,99,999,9,1,1,74,5,2005,1,16,12,18,3,2,4
7185,27,2016,18,10,4,1217,12,2,1,99,20,9,1,14,6,1,9999,1,3,3,5,4,3,6
7186,27,2016,18,10,4,1217,12,2,9,99,999,9,9,5,999,99,9999,1,16,12,18,4,3,6
7187,28,2016,18,10,5,101,1,1,1,1,50,1,1,11,10,3,9999,1,9,9,11,4,3,6
7188,28,2016,18,10,5,101,1,1,1,1,28,1,1,4,6,3,2014,1,4,4,6,4,3,5
7189,28,2016,14,10,5,101,1,1,1,11,22,1,1,1,48,6,1999,1,3,3,5,3,2,3
7190,28,2016,14,10,5,101,1,1,2,11,25,1,1,4,32,1,2013,1,4,4,6,3,2,5
7191,28,2016,19,10,5,101,1,1,1,7,34,2,1,2,30,1,1996,1,5,5,7,4,3,3
7192,28,2016,19,10,5,101,1,1,1,7,37,1,1,2,17,7,2005,1,6,6,8,4,3,4
7193,28,2016,17,10,5,117,1,1,2,99,999,9,1,1,48,4,2008,4,16,12,18,3,2,4
7194,28,2016,20,10,5,117,1,1,1,99,40,1,1,12,999,7,2000,1,7,7,9,4,3,4
7195,28,2016,20,10,5,117,1,1,1,99,22,1,1,4,6,5,2016,1,3,3,5,4,3,5
7196,28,2016,18,10,5,2006,20,2,9,99,999,9,9,3,999,99,9999,1,16,12,18,4,3,6
7197,28,2016,18,10,5,2006,20,2,2,99,36,1,1,4,999,99,9999,1,6,6,8,4,3,6
7198,28,2016,18,10,5,1905,19,2,2,99,19,9,1,4,67,14,9999,1,2,2,4,4,3,6
7199,28,2016,18,10,5,1905,19,2,1,99,26,9,1,14,6,1,9999,1,4,4,6,4,3,6
7200,28,2016,20,10,5,501,5,1,1,99,33,2,1,6,19,1,2001,2,5,5,7,4,3,4
7201,28,2016,5,10,5,601,6,2,1,99,39,1,1,3,69,2,2016,1,6,6,8,1,1,5
7202,28,2016,5,10,5,601,6,2,1,99,53,1,1,3,69,1,1992,1,9,9,11,1,1,3
7203,28,2016,0,10,5,901,9,1,9,99,999,9,9,3,69,5,1982,1,16,12,18,1,1,2
7204,28,2016,0,10,5,901,9,1,1,99,38,1,1,4,27,4,9999,1,6,6,8,1,1,6
7205,28,2016,19,10,5,1222,12,2,1,99,20,1,1,14,6,1,1994,2,3,3,5,4,3,3
7206,28,2016,9,10,5,1302,13,2,1,99,999,9,1,2,69,2,9999,3,16,12,18,2,1,6
7207,28,2016,23,10,5,1601,16,2,1,99,30,2,1,3,56,4,9999,2,5,5,7,4,3,6
7208,28,2016,16,10,5,1712,17,2,1,99,40,1,1,3,999,5,9999,1,7,7,9,3,2,6
7209,28,2016,16,10,5,1712,17,2,1,99,32,9,1,4,999,99,9999,1,5,5,7,3,2,6
7210,28,2016,21,10,5,1706,17,2,1,99,40,1,1,3,69,1,2016,2,7,7,9,4,3,5
7211,28,2016,23,10,5,1413,14,2,1,99,49,2,1,2,28,11,2007,2,8,8,10,4,3,4
7212,28,2016,23,10,5,1413,14,2,9,99,999,9,9,3,69,5,9999,2,16,12,18,4,3,6
7213,28,2016,23,10,5,1413,14,2,9,99,999,9,9,3,69,5,9999,2,16,12,18,4,3,6
7214,28,2016,0,10,5,1401,14,2,1,99,45,1,1,5,19,5,2001,3,8,8,10,1,1,4
7215,28,2016,21,10,5,705,7,2,1,99,36,1,1,3,69,4,9999,4,6,6,8,4,3,6
7216,28,2016,0,10,5,303,3,2,2,99,28,9,1,4,67,99,9999,4,4,4,6,1,1,6
7217,28,2016,23,10,5,1602,16,2,1,99,44,2,1,1,41,5,9999,1,7,7,9,4,3,6
7218,28,2016,23,10,5,1602,16,2,1,99,40,1,1,1,69,5,9999,1,7,7,9,4,3,6
7219,28,2016,23,10,5,2009,20,2,1,99,22,2,1,4,76,5,9999,4,3,3,5,4,3,6
7220,29,2016,4,10,6,101,1,1,1,18,20,1,1,4,6,5,9999,4,3,3,5,1,1,6
7221,29,2016,7,10,6,101,1,1,1,6,54,9,1,1,999,4,9999,1,9,9,11,2,1,6
7222,29,2016,7,10,6,101,1,1,1,6,61,1,1,1,27,2,9999,1,11,11,13,2,1,6
7223,29,2016,18,10,6,101,1,1,1,6,18,1,1,4,6,99,2013,1,2,2,4,4,3,5
7224,29,2016,18,10,6,101,1,1,2,6,70,1,1,1,41,4,9999,1,13,11,15,4,3,6
7225,29,2016,21,10,6,101,1,1,1,6,13,1,2,4,999,99,9999,1,1,1,3,4,3,6
7226,29,2016,21,10,6,101,1,1,9,6,999,9,9,1,999,99,9999,1,16,12,18,4,3,6
7227,29,2016,6,10,6,106,1,2,1,99,24,1,1,1,17,4,2005,2,3,3,5,2,1,4
7228,29,2016,6,10,6,106,1,2,1,99,29,2,1,1,48,5,2011,1,4,4,6,2,1,5
7229,29,2016,6,10,6,106,1,2,1,99,37,1,1,1,28,5,1999,1,6,6,8,2,1,3
7230,29,2016,23,10,6,101,1,1,1,7,22,9,1,4,6,1,9999,4,3,3,5,4,3,6
7231,29,2016,14,10,6,101,1,1,1,12,45,1,1,12,999,99,9999,1,8,8,10,3,2,6
7232,29,2016,14,10,6,101,1,1,1,12,45,1,1,4,18,5,9999,1,8,8,10,3,2,6
7233,29,2016,3,10,6,110,1,2,1,99,23,2,1,4,6,5,9999,2,3,3,5,1,1,6
7234,29,2016,3,10,6,101,1,1,1,19,22,1,1,4,999,99,9999,2,3,3,5,1,1,6
7235,29,2016,22,10,6,117,1,1,1,99,28,2,1,1,48,3,1997,1,4,4,6,4,3,3
7236,29,2016,22,10,6,117,1,1,1,99,38,1,1,3,69,2,2014,1,6,6,8,4,3,5
7237,29,2016,0,10,6,117,1,1,1,99,27,2,1,1,48,4,9999,1,4,4,6,1,1,6
7238,29,2016,0,10,6,117,1,1,1,99,31,1,1,1,56,8,9999,1,5,5,7,1,1,6
7239,29,2016,4,10,6,117,1,1,1,99,26,2,1,4,18,5,9999,2,4,4,6,1,1,6
7240,29,2016,17,10,6,2216,22,2,1,99,20,9,1,2,69,5,9999,1,3,3,5,3,2,6
7241,29,2016,17,10,6,2216,22,2,1,99,999,9,1,5,999,2,9999,1,16,12,18,3,2,6
7242,29,2016,12,10,6,2105,21,2,1,99,27,1,1,5,17,1,9999,1,4,4,6,3,2,6
7243,29,2016,12,10,6,2105,21,2,1,99,44,9,1,4,6,1,9999,1,7,7,9,3,2,6
7244,29,2016,3,10,6,2001,20,2,1,99,20,2,1,1,69,1,2008,1,3,3,5,1,1,4
7245,29,2016,3,10,6,2001,20,2,1,99,25,1,1,1,48,99,9999,1,4,4,6,1,1,6
7246,29,2016,20,10,6,2005,20,2,1,99,34,1,1,4,999,99,9999,1,5,5,7,4,3,6
7247,29,2016,20,10,6,2005,20,2,1,99,999,9,1,3,69,2,9999,1,16,12,18,4,3,6
7248,29,2016,20,10,6,1901,19,2,2,99,29,9,1,4,67,5,9999,4,4,4,6,4,3,6
7249,29,2016,23,10,6,1907,19,2,1,99,28,9,1,4,999,99,9999,4,4,4,6,4,3,6
7250,29,2016,12,10,6,511,5,2,1,99,39,1,1,1,69,3,1982,1,6,6,8,3,2,2
7251,29,2016,12,10,6,511,5,2,1,99,24,1,1,4,6,1,2016,1,3,3,5,3,2,5
7252,29,2016,21,10,6,603,6,2,1,99,25,2,1,4,25,1,9999,4,4,4,6,4,3,6
7253,29,2016,23,10,6,1102,11,2,1,99,23,2,1,11,69,2,9999,2,3,3,5,4,3,6
7254,29,2016,21,10,6,1306,13,2,1,99,37,1,1,3,69,3,9999,1,6,6,8,4,3,6
7255,29,2016,21,10,6,1306,13,2,1,99,999,9,1,11,69,2,9999,1,16,12,18,4,3,6
7256,29,2016,13,10,6,1601,16,2,1,99,45,1,1,11,56,2,9999,4,8,8,10,3,2,6
7257,29,2016,20,10,6,1801,18,2,1,99,26,1,1,2,48,99,9999,1,4,4,6,4,3,6
7258,29,2016,20,10,6,1801,18,2,1,99,58,9,1,4,67,1,9999,1,10,10,12,4,3,6
7259,29,2016,23,10,6,1701,17,2,1,99,26,1,1,5,26,2,9999,1,4,4,6,4,3,6
7260,29,2016,23,10,6,1701,17,2,1,99,52,1,1,3,69,6,9999,1,9,9,11,4,3,6
7261,29,2016,17,10,6,301,3,2,1,99,22,2,1,4,6,3,9999,2,3,3,5,3,2,6
7262,30,2016,11,10,7,101,1,1,1,9,43,1,1,12,999,1,9999,1,7,7,9,2,1,6
7263,30,2016,11,10,7,101,1,1,1,9,34,1,1,4,999,99,9999,1,5,5,7,2,1,6
7264,30,2016,21,10,7,101,1,1,1,1,50,1,1,1,52,7,2005,1,9,9,11,4,3,4
7265,30,2016,21,10,7,101,1,1,1,1,22,1,1,4,6,5,9999,1,3,3,5,4,3,6
7266,30,2016,2,10,7,103,1,1,1,99,26,1,1,1,52,10,9999,3,4,4,6,1,1,6
7267,30,2016,1,10,7,101,1,1,1,7,35,2,1,1,27,3,9999,1,6,6,8,1,1,6
7268,30,2016,1,10,7,101,1,1,1,7,37,9,1,4,67,9,9999,1,6,6,8,1,1,6
7269,30,2016,15,10,7,117,1,1,1,99,25,1,1,1,17,8,1995,1,4,4,6,3,2,3
7270,30,2016,15,10,7,117,1,1,1,99,25,1,1,4,32,6,9999,1,4,4,6,3,2,6
7271,30,2016,18,10,7,2107,21,2,9,99,999,9,9,1,48,3,9999,2,16,12,18,4,3,6
7272,30,2016,20,10,7,2107,21,2,1,99,47,9,1,3,999,99,9999,4,8,8,10,4,3,6
7273,30,2016,19,10,7,1904,19,2,1,99,51,1,1,5,26,2,9999,1,9,9,11,4,3,6
7274,30,2016,19,10,7,1904,19,2,1,99,37,1,1,11,999,4,9999,1,6,6,8,4,3,6
7275,30,2016,7,10,7,1904,19,2,9,99,999,9,9,2,31,99,9999,3,16,12,18,2,1,6
7276,30,2016,22,10,7,602,6,2,1,99,21,2,1,14,6,1,9999,1,3,3,5,4,3,6
7277,30,2016,22,10,7,602,6,2,1,99,34,1,1,3,69,5,9999,1,5,5,7,4,3,6
7278,30,2016,2,10,7,1103,11,2,1,99,22,2,1,2,69,6,9999,2,3,3,5,1,1,6
7279,30,2016,11,10,7,1101,11,1,9,99,999,9,9,3,999,3,9999,1,16,12,18,2,1,6
7280,30,2016,11,10,7,1101,11,1,1,99,29,1,1,4,67,1,9999,1,4,4,6,2,1,6
7281,30,2016,11,10,7,1312,13,2,9,99,999,9,9,3,69,5,9999,3,16,12,18,2,1,6
7282,30,2016,3,10,7,1801,18,1,2,99,20,1,1,4,999,99,9999,4,3,3,5,1,1,6
7283,30,2016,22,10,7,1704,17,2,2,99,22,2,1,4,67,6,9999,2,3,3,5,4,3,6
7284,30,2016,17,10,7,406,4,2,1,99,32,1,1,14,6,1,9999,1,5,5,7,3,2,6
7285,30,2016,17,10,7,406,4,2,1,99,19,2,1,4,6,5,9999,1,2,2,4,3,2,6
7286,31,2016,23,10,1,101,1,1,1,1,22,1,1,2,120,2,2003,1,3,3,5,4,3,4
7287,31,2016,23,10,1,101,1,1,1,1,35,1,1,1,69,2,9999,1,6,6,8,4,3,6
7288,31,2016,18,10,1,102,1,2,1,99,27,1,1,1,27,5,2008,4,4,4,6,4,3,4
7289,31,2016,19,10,1,109,1,2,1,99,47,1,1,2,69,5,9999,1,8,8,10,4,3,6
7290,31,2016,19,10,1,109,1,2,1,99,28,1,1,4,32,5,9999,1,4,4,6,4,3,6
7291,31,2016,6,10,1,109,1,2,1,99,35,1,1,6,19,1,9999,1,6,6,8,2,1,6
7292,31,2016,6,10,1,109,1,2,1,99,53,1,1,2,69,5,9999,1,9,9,11,2,1,6
7293,31,2016,6,10,1,109,1,2,1,99,65,1,1,3,48,4,9999,1,12,11,14,2,1,6
7294,31,2016,16,10,1,117,1,1,1,99,30,1,1,4,6,5,9999,1,5,5,7,3,2,6
7295,31,2016,16,10,1,117,1,1,1,99,38,1,1,5,26,3,2003,1,6,6,8,3,2,4
7296,31,2016,7,10,1,2201,22,2,1,99,24,1,1,3,69,11,9999,2,3,3,5,2,1,6
7297,31,2016,21,10,1,2007,20,2,1,99,33,2,1,4,67,1,2013,4,5,5,7,4,3,5
7298,31,2016,19,10,1,502,5,2,1,99,26,1,1,4,999,5,9999,1,4,4,6,4,3,6
7299,31,2016,19,10,1,502,5,2,1,99,36,1,1,3,48,14,9999,1,6,6,8,4,3,6
7300,31,2016,8,10,1,504,5,2,1,99,29,1,1,2,56,4,2003,1,4,4,6,2,1,4
7301,31,2016,8,10,1,504,5,2,2,99,43,1,1,1,27,4,2012,1,7,7,9,2,1,5
7302,31,2016,16,10,1,509,5,2,1,99,25,2,1,3,14,7,1983,1,4,4,6,3,2,2
7303,31,2016,16,10,1,509,5,2,1,99,30,1,1,11,15,2,2008,1,5,5,7,3,2,4
7304,31,2016,22,10,1,509,5,2,1,99,30,9,1,4,67,1,9999,1,5,5,7,4,3,6
7305,31,2016,22,10,1,509,5,2,1,99,35,1,1,6,19,99,9999,1,6,6,8,4,3,6
7306,31,2016,22,10,1,611,6,2,1,99,23,1,1,4,6,5,9999,4,3,3,5,4,3,6
7307,31,2016,0,10,1,1001,10,1,1,99,24,1,1,14,6,1,2011,1,3,3,5,1,1,5
7308,31,2016,0,10,1,1001,10,1,1,99,22,2,1,4,67,1,2016,1,3,3,5,1,1,5
7309,31,2016,6,10,1,1003,10,2,1,99,28,1,1,3,69,4,2008,1,4,4,6,2,1,4
7310,31,2016,6,10,1,1003,10,2,1,99,42,9,1,4,27,5,2016,1,7,7,9,2,1,5
7311,31,2016,12,10,1,1219,12,2,1,99,29,1,1,1,69,5,9999,1,4,4,6,3,2,6
7312,31,2016,12,10,1,1219,12,2,2,99,24,1,1,4,32,1,9999,1,3,3,5,3,2,6
7313,31,2016,21,10,1,1229,12,2,1,99,29,2,1,3,69,2,9999,2,4,4,6,4,3,6
7314,31,2016,8,10,1,801,8,2,1,99,27,2,1,2,999,5,9999,1,4,4,6,2,1,6
7315,31,2016,8,10,1,801,8,2,1,99,30,1,1,1,999,5,9999,1,5,5,7,2,1,6
7316,31,2016,20,10,1,1606,16,2,1,99,33,2,1,4,6,3,2015,2,5,5,7,4,3,5
7317,31,2016,1,10,1,1801,18,2,1,99,26,1,1,4,67,1,9999,4,4,4,6,1,1,6
7318,31,2016,21,10,1,1710,17,2,1,99,28,9,1,4,999,5,9999,4,4,4,6,4,3,6
7319,31,2016,22,10,1,1401,14,1,1,99,45,1,1,2,69,5,2011,1,8,8,10,4,3,5
7320,31,2016,22,10,1,1401,14,1,1,99,41,1,1,3,999,2,9999,1,7,7,9,4,3,6
7321,31,2016,20,10,1,706,7,2,1,99,16,1,2,99,6,99,9999,1,2,2,4,4,3,6
7322,31,2016,20,10,1,706,7,2,9,99,999,9,9,3,69,3,9999,1,16,12,18,4,3,6
7323,31,2016,18,10,1,401,4,1,1,99,34,1,1,14,6,1,2013,3,5,5,7,4,3,5
7324,1,2016,2,11,2,101,1,1,1,9,60,2,1,1,52,7,2008,1,11,11,13,1,1,4
7325,1,2016,2,11,2,101,1,1,1,9,45,1,1,2,41,3,2006,1,8,8,10,1,1,4
7326,1,2016,13,11,2,101,1,1,1,8,22,1,1,4,999,99,9999,1,3,3,5,3,2,6
7327,1,2016,13,11,2,101,1,1,1,8,23,1,1,4,999,99,9999,1,3,3,5,3,2,6
7328,1,2016,16,11,2,104,1,1,1,99,21,2,1,4,35,1,9999,4,3,3,5,3,2,6
7329,1,2016,6,11,2,106,1,2,1,99,18,2,1,1,56,4,9999,1,2,2,4,2,1,6
7330,1,2016,6,11,2,106,1,2,1,99,28,1,1,1,27,11,2002,1,4,4,6,2,1,4
7331,1,2016,10,11,2,106,1,2,1,99,28,2,1,3,69,2,9999,2,4,4,6,2,1,6
7332,1,2016,0,11,2,101,1,1,1,7,37,9,1,4,76,5,9999,2,6,6,8,1,1,6
7333,1,2016,1,11,2,110,1,2,1,99,18,9,1,4,6,1,2002,2,2,2,4,1,1,4
7334,1,2016,18,11,2,113,1,2,1,99,30,9,1,4,999,99,9999,4,5,5,7,4,3,6
7335,1,2016,17,11,2,511,5,2,1,99,45,1,1,4,32,3,9999,2,8,8,10,3,2,6
7336,1,2016,6,11,2,509,5,1,1,99,22,2,1,4,35,5,9999,2,3,3,5,2,1,6
7337,1,2016,15,11,2,612,6,1,1,99,59,2,1,2,56,9,1996,2,10,10,12,3,2,3
7338,1,2016,6,11,2,206,2,2,1,99,28,1,1,5,999,2,9999,4,4,4,6,2,1,6
7339,1,2016,0,11,2,301,3,1,1,99,22,2,1,1,27,6,2000,1,3,3,5,1,1,4
7340,1,2016,0,11,2,301,3,1,2,99,22,1,1,4,32,5,9999,1,3,3,5,1,1,6
7341,2,2016,2,11,3,101,1,1,1,13,23,2,1,2,27,4,2001,1,3,3,5,1,1,4
7342,2,2016,12,11,3,101,1,1,1,12,64,1,1,1,69,11,2004,1,11,11,13,3,2,4
7343,2,2016,12,11,3,101,1,1,1,12,22,1,1,4,32,5,9999,1,3,3,5,3,2,6
7344,2,2016,20,11,3,117,1,1,1,99,38,2,1,1,56,2,1997,1,6,6,8,4,3,3
7345,2,2016,20,11,3,117,1,1,1,99,32,1,1,1,69,1,2012,1,5,5,7,4,3,5
7346,2,2016,1,11,3,2205,22,2,1,99,30,2,1,4,67,4,9999,2,5,5,7,1,1,6
7347,2,2016,7,11,3,2107,21,2,1,99,23,1,1,4,6,3,9999,1,3,3,5,2,1,6
7348,2,2016,7,11,3,2107,21,2,1,99,23,1,1,12,999,2,9999,1,3,3,5,2,1,6
7349,2,2016,7,11,3,2107,21,2,1,99,52,1,1,1,56,4,1998,1,9,9,11,2,1,3
7350,2,2016,16,11,3,1901,19,2,1,99,29,1,1,3,69,6,1997,1,4,4,6,3,2,3
7351,2,2016,16,11,3,1901,19,2,1,99,19,2,1,4,108,1,9999,1,2,2,4,3,2,6
7352,2,2016,19,11,3,1901,19,2,1,99,58,1,1,1,41,6,9999,1,10,10,12,4,3,6
7353,2,2016,19,11,3,1901,19,2,1,99,27,1,1,1,67,4,9999,1,4,4,6,4,3,6
7354,2,2016,14,11,3,511,5,2,1,99,39,1,1,12,30,1,2001,1,6,6,8,3,2,4
7355,2,2016,14,11,3,511,5,2,1,99,999,1,1,4,32,5,9999,1,16,12,18,3,2,6
7356,2,2016,15,11,3,511,5,2,1,99,49,1,1,4,32,3,2008,1,8,8,10,3,2,4
7357,2,2016,13,11,3,614,6,2,1,99,47,9,1,4,999,99,9999,2,8,8,10,3,2,6
7358,2,2016,15,11,3,1013,10,2,9,99,999,9,9,9,69,2,9999,4,16,12,18,3,2,6
7359,2,2016,0,11,3,901,9,1,1,99,40,1,1,2,69,5,2004,1,7,7,9,1,1,4
7360,2,2016,0,11,3,901,9,1,1,99,19,1,1,4,113,1,2007,1,2,2,4,1,1,4
7361,2,2016,12,11,3,1601,16,2,1,99,35,1,1,12,69,1,2006,1,6,6,8,3,2,4
7362,2,2016,12,11,3,1601,16,2,2,99,41,1,1,1,16,4,2006,1,7,7,9,3,2,4
7363,2,2016,7,11,3,1501,15,2,1,99,23,2,1,1,27,4,9999,2,3,3,5,2,1,6
7364,2,2016,13,11,3,1502,15,2,1,99,49,9,1,3,69,4,9999,1,8,8,10,3,2,6
7365,2,2016,13,11,3,1502,15,2,1,99,17,1,2,4,999,4,9999,1,2,2,4,3,2,6
7366,2,2016,14,11,3,1805,18,2,1,99,29,1,1,6,19,3,2001,1,4,4,6,3,2,4
7367,2,2016,14,11,3,1805,18,2,1,99,29,1,1,4,67,5,2013,1,4,4,6,3,2,5
7368,2,2016,21,11,3,301,3,2,1,99,21,1,1,1,48,6,9999,1,3,3,5,4,3,6
7369,2,2016,21,11,3,301,3,2,1,99,40,1,1,1,28,2,9999,1,7,7,9,4,3,6
7370,2,2016,5,11,3,110,1,1,1,99,47,1,1,5,19,2,2004,1,8,8,10,1,1,4
7371,2,2016,5,11,3,110,1,1,1,99,34,1,1,3,69,5,9999,1,5,5,7,1,1,6
7372,3,2016,18,11,4,101,1,1,1,1,46,1,1,3,69,4,1989,1,8,8,10,4,3,2
7373,3,2016,18,11,4,101,1,1,2,1,42,1,1,1,8,4,9999,1,7,7,9,4,3,6
7374,3,2016,21,11,4,110,1,2,9,99,999,9,9,1,999,99,9999,1,16,12,18,4,3,6
7375,3,2016,21,11,4,110,1,2,1,99,26,1,1,4,999,99,9999,1,4,4,6,4,3,6
7376,3,2016,13,11,4,2101,21,1,1,99,28,1,1,3,48,9,9999,2,4,4,6,3,2,6
7377,3,2016,15,11,4,1903,19,2,1,99,35,1,1,1,69,3,9999,1,6,6,8,3,2,6
7378,3,2016,15,11,4,1903,19,2,1,99,999,1,1,2,41,7,2004,1,16,12,18,3,2,4
7379,3,2016,17,11,4,1906,19,2,1,99,39,1,1,2,27,9,2004,1,6,6,8,3,2,4
7380,3,2016,17,11,4,1906,19,2,1,99,26,1,1,1,69,4,9999,1,4,4,6,3,2,6
7381,3,2016,17,11,4,1016,10,2,1,99,34,1,1,3,999,99,9999,3,5,5,7,3,2,6
7382,3,2016,23,11,4,1104,11,2,1,99,26,1,1,3,69,99,9999,1,4,4,6,4,3,6
7383,3,2016,23,11,4,1104,11,2,1,99,18,2,1,2,69,99,9999,1,2,2,4,4,3,6
7384,3,2016,23,11,4,801,8,2,1,99,21,1,1,1,48,99,1995,2,3,3,5,4,3,3
7385,3,2016,5,11,4,1704,17,2,1,99,34,9,1,4,27,5,9999,4,5,5,7,1,1,6
7386,4,2016,13,11,5,101,1,1,2,1,53,1,1,1,69,3,2007,1,9,9,11,3,2,4
7387,4,2016,13,11,5,101,1,1,1,1,29,1,1,3,69,5,9999,1,4,4,6,3,2,6
7388,4,2016,21,11,5,101,1,1,1,1,22,1,1,1,48,5,9999,1,3,3,5,4,3,6
7389,4,2016,21,11,5,101,1,1,1,1,39,1,1,4,32,1,2015,1,6,6,8,4,3,5
7390,4,2016,21,11,5,101,1,1,1,6,28,2,1,4,100,5,9999,4,4,4,6,4,3,6
7391,4,2016,14,11,5,101,1,1,1,12,47,9,1,4,27,5,9999,4,8,8,10,3,2,6
7392,4,2016,6,11,5,117,1,1,2,99,59,1,1,1,27,2,1997,1,10,10,12,2,1,3
