núm_corre,año_ocu,día_ocu,hora_ocu,g_hora,g_hora_5,mes_ocu,día_sem_ocu,mupio_ocu,depto_ocu,zona_ocu,sexo_per,edad_per,g_edad_80ymás,g_edad_60ymás,edad_quinquenales,estado_con,mayor_menor,tipo_veh,marca_veh,color_veh,modelo_veh,g_modelo_veh,tipo_eve
3996,2017,30,9,2,1,6,5,1703,17,99,1,35,6,6,8,9,1,12,69,2,2014,5,1
3997,2017,30,9,2,1,6,5,1703,17,99,1,33,5,5,7,9,1,4,77,5,2016,5,1
3998,2017,30,16,3,2,6,5,1712,17,99,1,38,6,6,8,9,1,4,76,5,2011,5,2
3999,2017,30,19,4,3,6,5,1703,17,99,1,25,4,4,6,9,1,4,27,4,9999,6,1
4000,2017,30,19,4,3,6,5,1703,17,99,1,27,4,4,6,9,1,4,67,1,9999,6,1
4001,2017,1,21,4,3,6,4,101,1,18,9,999,16,12,18,9,1,1,27,99,9999,6,5
4002,2017,1,19,4,3,6,4,109,1,99,1,26,4,4,6,1,1,4,6,3,2015,5,5
4003,2017,1,19,4,3,6,4,501,5,99,1,30,5,5,7,9,1,4,32,1,9999,6,5
4004,2017,1,0,1,1,6,4,1101,11,99,9,999,16,12,18,9,1,99,999,99,9999,6,5
4005,2017,1,12,3,2,6,4,1610,16,99,1,43,7,7,9,1,1,4,27,1,9999,6,5
4006,2017,2,20,4,3,6,5,601,6,99,1,52,9,9,11,9,1,1,56,4,2015,5,5
4007,2017,3,17,3,2,6,6,901,9,99,1,29,4,4,6,9,1,12,50,2,9999,6,5
4008,2017,3,16,3,2,6,6,1711,17,99,1,65,12,11,14,9,1,2,69,99,9999,6,5
4009,2017,3,23,4,3,6,6,108,1,99,9,999,16,12,18,9,1,99,999,99,9999,6,5
4010,2017,3,19,4,3,6,6,106,1,99,9,999,16,12,18,9,1,99,999,99,9999,6,5
4011,2017,3,18,4,3,6,6,101,1,7,9,999,16,12,18,9,1,99,999,99,9999,6,5
4012,2017,3,18,4,3,6,6,1910,19,99,9,999,16,12,18,9,1,1,999,99,9999,6,5
4013,2017,3,19,4,3,6,6,401,4,99,9,999,16,12,18,9,1,5,999,99,9999,6,5
4014,2017,3,15,3,2,6,6,308,3,99,9,999,16,12,18,9,1,99,999,99,9999,6,5
4015,2017,3,3,1,1,6,6,101,1,17,9,999,16,12,18,9,1,99,999,99,9999,6,5
4016,2017,3,20,4,3,6,6,101,1,18,9,999,16,12,18,9,1,4,999,99,9999,6,5
4017,2017,3,20,4,3,6,6,101,1,7,9,999,16,12,18,9,1,1,999,99,9999,6,5
4018,2017,3,2,1,1,6,6,111,1,99,9,999,16,12,18,9,1,99,999,99,9999,6,5
4019,2017,3,19,4,3,6,6,201,2,99,9,999,16,12,18,9,1,99,999,99,9999,6,5
4020,2017,3,19,4,3,6,6,207,2,99,9,999,16,12,18,9,1,99,999,99,9999,6,5
4021,2017,4,5,1,1,6,7,501,5,99,9,999,16,12,18,9,1,3,999,99,9999,6,5
4022,2017,4,23,4,3,6,7,502,5,99,9,999,16,12,18,9,1,99,999,99,9999,6,5
4023,2017,4,8,2,1,6,7,1013,10,99,1,40,7,7,9,9,1,3,52,2,1999,3,5
4024,2017,4,20,4,3,6,7,1404,14,99,1,47,8,8,10,9,1,3,999,2,9999,6,5
4025,2017,4,0,1,1,6,7,401,4,99,9,999,16,12,18,9,1,99,999,99,9999,6,5
4026,2017,5,23,4,3,6,1,101,1,1,9,999,16,12,18,9,1,9,999,3,9999,6,5
4027,2017,5,5,1,1,6,1,111,1,99,1,28,4,4,6,1,1,3,69,2,2016,5,5
4028,2017,5,19,4,3,6,1,101,1,19,9,999,16,12,18,9,1,12,999,1,9999,6,5
4029,2017,5,16,3,2,6,1,2005,20,99,9,999,16,12,18,9,1,99,999,99,9999,6,5
4030,2017,5,7,2,1,6,1,1104,11,99,9,999,16,12,18,9,1,99,999,99,9999,6,5
4031,2017,5,18,4,3,6,1,202,2,99,1,17,2,2,4,9,2,4,67,4,9999,6,5
4032,2017,6,21,4,3,6,2,109,1,99,1,45,8,8,10,9,1,3,69,8,9999,6,5
4033,2017,6,14,3,2,6,2,109,1,99,1,33,5,5,7,9,1,5,17,2,9999,6,5
4034,2017,6,5,1,1,6,2,109,1,99,9,999,16,12,18,9,1,12,999,99,9999,6,5
4035,2017,6,1,1,1,6,2,117,1,99,2,53,9,9,11,9,1,3,17,10,9999,6,5
4036,2017,6,11,2,1,6,2,901,9,99,9,999,16,12,18,9,1,99,999,99,9999,6,5
4037,2017,6,19,4,3,6,2,1615,16,99,1,21,3,3,5,9,1,4,67,99,9999,6,5
4038,2017,6,11,2,1,6,2,208,2,99,1,40,7,7,9,9,1,3,69,4,9999,6,5
4039,2017,6,19,4,3,6,2,1801,18,99,9,999,16,12,18,9,1,99,999,99,9999,6,5
4040,2017,6,18,4,3,6,2,706,7,99,1,30,5,5,7,9,1,3,69,3,9999,6,5
4041,2017,7,12,3,2,6,3,1008,10,99,1,15,2,2,4,9,2,4,67,5,9999,6,5
4042,2017,7,13,3,2,6,3,401,4,99,1,25,4,4,6,9,1,4,999,99,9999,6,5
4043,2017,8,13,3,2,6,4,117,1,99,1,60,11,11,13,9,1,2,52,2,2011,5,5
4044,2017,8,13,3,2,6,4,501,5,99,1,46,8,8,10,9,1,6,30,4,9999,6,5
4045,2017,8,20,4,3,6,4,1712,17,99,1,999,16,12,18,9,1,99,999,99,9999,6,5
4046,2017,8,11,2,1,6,4,713,7,99,1,37,6,6,8,9,1,5,26,2,9999,6,5
4047,2017,9,11,2,1,6,5,101,1,9,1,21,3,3,5,9,1,3,69,1,1991,3,5
4048,2017,9,21,4,3,6,5,101,1,2,9,999,16,12,18,9,1,99,999,99,9999,6,5
4049,2017,9,17,3,2,6,5,110,1,99,1,24,3,3,5,2,1,1,69,99,9999,6,5
4050,2017,10,17,3,2,6,6,109,1,99,1,14,1,1,3,1,2,4,32,5,2017,5,5
4051,2017,10,11,2,1,6,6,109,1,99,9,999,16,12,18,9,1,99,999,99,9999,6,5
4052,2017,10,20,4,3,6,6,111,1,99,9,999,16,12,18,9,1,4,999,99,9999,6,5
4053,2017,10,18,4,3,6,6,1905,19,99,1,40,7,7,9,9,1,3,69,3,1987,2,5
4054,2017,10,12,3,2,6,6,1013,10,99,9,999,16,12,18,9,1,3,69,3,1987,2,5
4055,2017,10,7,2,1,6,6,802,8,99,9,999,16,12,18,9,1,12,30,8,1996,3,5
4056,2017,10,23,4,3,6,6,1602,16,99,9,999,16,12,18,9,1,99,999,99,9999,6,5
4057,2017,10,23,4,3,6,6,701,7,99,9,999,16,12,18,9,1,99,999,99,9999,6,5
4058,2017,10,21,4,3,6,6,410,4,99,9,999,16,12,18,9,1,99,999,99,9999,6,5
4059,2017,11,19,4,3,6,7,101,1,18,9,999,16,12,18,9,1,99,999,99,9999,6,5
4060,2017,11,1,1,1,6,7,109,1,99,9,999,16,12,18,9,1,99,999,99,9999,6,5
4061,2017,11,13,3,2,6,7,613,6,99,1,20,3,3,5,1,1,4,1,5,9999,6,5
4062,2017,11,20,4,3,6,7,1019,10,99,1,32,5,5,7,9,1,1,999,4,2003,4,5
4063,2017,12,7,2,1,6,1,101,1,5,1,66,12,11,14,9,1,1,69,10,1999,3,5
4064,2017,12,8,2,1,6,1,101,1,12,9,999,16,12,18,9,1,1,27,5,9999,6,5
4065,2017,12,7,2,1,6,1,117,1,99,1,25,4,4,6,9,1,4,45,5,2014,5,5
4066,2017,12,14,3,2,6,1,920,9,99,1,30,5,5,7,1,1,4,67,1,2015,5,5
4067,2017,12,17,3,2,6,1,701,7,99,1,29,4,4,6,9,1,3,69,4,1989,2,5
4068,2017,13,10,2,1,6,2,101,1,1,2,23,3,3,5,9,1,1,69,5,1999,3,5
4069,2017,13,23,4,3,6,2,501,5,99,1,35,6,6,8,1,1,7,999,17,9999,6,5
4070,2017,13,16,3,2,6,2,1508,15,99,9,999,16,12,18,9,1,1,999,4,9999,6,5
4071,2017,14,23,4,3,6,3,101,1,2,1,20,3,3,5,1,1,4,54,4,2017,5,5
4072,2017,14,20,4,3,6,3,1217,12,99,1,19,2,2,4,1,1,4,999,4,9999,6,5
4073,2017,14,20,4,3,6,3,1202,12,99,1,66,12,11,14,2,1,2,28,4,9999,6,5
4074,2017,14,21,4,3,6,3,406,4,99,9,999,16,12,18,9,1,99,999,99,9999,6,5
4075,2017,15,17,3,2,6,4,914,9,99,1,36,6,6,8,9,1,5,31,2,9999,6,5
4076,2017,15,3,1,1,6,4,1406,14,99,9,999,16,12,18,9,1,99,999,99,9999,6,5
4077,2017,15,22,4,3,6,4,406,4,99,1,36,6,6,8,9,1,4,67,3,9999,6,5
4078,2017,16,15,3,2,6,5,101,1,3,2,38,6,6,8,9,1,2,28,11,2006,4,5
4079,2017,16,20,4,3,6,5,101,1,5,9,999,16,12,18,9,1,99,999,99,9999,6,5
4080,2017,16,17,3,2,6,5,101,1,12,9,999,16,12,18,9,1,4,999,99,9999,6,5
4081,2017,16,2,1,1,6,5,109,1,99,1,38,6,6,8,9,1,6,19,2,2000,4,5
4082,2017,16,14,3,2,6,5,2101,21,99,1,29,4,4,6,9,1,5,26,2,2003,4,5
4083,2017,16,23,4,3,6,5,511,5,99,9,999,16,12,18,9,1,99,999,99,9999,6,5
4084,2017,16,10,2,1,6,5,1405,14,99,1,49,8,8,10,1,1,5,26,2,9999,6,5
4085,2017,16,11,2,1,6,5,409,4,99,1,40,7,7,9,9,1,12,17,6,1983,2,5
4086,2017,18,23,4,3,6,7,101,1,1,9,999,16,12,18,9,1,99,999,99,9999,6,5
4087,2017,18,3,1,1,6,7,101,1,5,1,33,5,5,7,1,1,1,4,1,2014,5,5
4088,2017,18,21,4,3,6,7,106,1,99,1,22,3,3,5,1,1,2,28,99,9999,6,5
4089,2017,18,20,4,3,6,7,117,1,99,9,999,16,12,18,9,1,1,41,99,9999,6,5
4090,2017,18,6,2,1,6,7,506,5,99,9,999,16,12,18,9,1,99,999,99,9999,6,5
4091,2017,18,17,3,2,6,7,1601,16,99,1,42,7,7,9,2,1,4,6,5,9999,6,5
4092,2017,18,9,2,1,6,7,401,4,99,9,999,16,12,18,9,1,99,999,99,9999,6,5
4093,2017,19,0,1,1,6,1,106,1,99,1,22,3,3,5,2,1,2,28,99,9999,6,5
4094,2017,19,13,3,2,6,1,117,1,99,2,41,7,7,9,1,1,1,69,4,9999,6,5
4095,2017,19,23,4,3,6,1,511,5,99,9,999,16,12,18,9,1,1,999,99,9999,6,5
4096,2017,19,14,3,2,6,1,513,5,99,9,999,16,12,18,9,1,3,130,1,9999,6,5
4097,2017,19,19,4,3,6,1,1801,18,99,9,999,16,12,18,9,1,14,6,2,9999,6,5
4098,2017,19,19,4,3,6,1,404,4,99,1,23,3,3,5,9,1,14,999,1,9999,6,5
4099,2017,20,22,4,3,6,2,109,1,99,1,24,3,3,5,1,1,4,64,1,2014,5,5
4100,2017,20,23,4,3,6,2,112,1,99,9,999,16,12,18,9,1,99,999,99,9999,6,5
4101,2017,20,10,2,1,6,2,501,5,99,1,18,2,2,4,1,1,4,6,1,2012,5,5
4102,2017,20,10,2,1,6,2,1004,10,99,1,47,8,8,10,1,1,6,19,3,1997,3,5
4103,2017,20,22,4,3,6,2,1105,11,99,9,999,16,12,18,9,1,99,999,99,9999,6,5
4104,2017,20,12,3,2,6,2,906,9,99,1,999,16,12,18,9,1,3,69,4,1991,3,5
4105,2017,20,22,4,3,6,2,1802,18,99,1,24,3,3,5,1,1,4,76,3,9999,6,5
4106,2017,20,8,2,1,6,2,301,3,99,1,29,4,4,6,1,1,7,30,6,1995,3,5
4107,2017,21,1,1,1,6,3,109,1,99,1,22,3,3,5,9,1,6,999,2,9999,6,5
4108,2017,21,19,4,3,6,3,112,1,99,9,999,16,12,18,9,1,1,999,9,9999,6,5
4109,2017,21,19,4,3,6,3,1712,17,99,1,55,10,10,12,9,1,3,999,99,9999,6,5
4110,2017,22,23,4,3,6,4,106,1,99,2,43,7,7,9,9,1,1,61,4,2014,5,5
4111,2017,22,20,4,3,6,4,101,1,7,9,999,16,12,18,9,1,1,999,99,9999,6,5
4112,2017,22,15,3,2,6,4,1904,19,99,9,999,16,12,18,9,1,4,999,99,9999,6,5
4113,2017,22,19,4,3,6,4,509,5,99,1,25,4,4,6,1,1,4,999,99,9999,6,5
4114,2017,22,5,1,1,6,4,1601,16,99,1,43,7,7,9,9,1,4,999,99,9999,6,5
4115,2017,23,23,4,3,6,5,117,1,99,1,18,2,2,4,9,1,1,48,3,2005,4,5
4116,2017,23,20,4,3,6,5,2010,20,99,9,999,16,12,18,9,1,99,999,99,9999,6,5
4117,2017,23,19,4,3,6,5,1901,19,99,1,42,7,7,9,9,1,4,27,5,9999,6,5
4118,2017,23,23,4,3,6,5,1106,11,99,9,999,16,12,18,9,1,99,999,99,9999,6,5
4119,2017,23,10,2,1,6,5,411,4,99,9,999,16,12,18,9,1,99,999,99,9999,6,5
4120,2017,24,12,3,2,6,6,1222,12,99,1,24,3,3,5,1,1,5,41,2,9999,6,5
4121,2017,24,12,3,2,6,6,2001,20,99,9,999,16,12,18,9,1,99,999,99,9999,6,5
4122,2017,24,17,3,2,6,6,506,5,99,9,999,16,12,18,9,1,99,999,99,9999,6,5
4123,2017,24,3,1,1,6,6,1101,11,99,9,999,16,12,18,9,1,99,999,99,9999,6,5
4124,2017,24,15,3,2,6,6,909,9,99,1,47,8,8,10,9,1,3,69,99,9999,6,5
4125,2017,24,16,3,2,6,6,401,4,99,9,999,16,12,18,9,1,1,999,99,9999,6,5
4126,2017,25,11,2,1,6,7,101,1,11,9,999,16,12,18,9,9,4,999,99,9999,6,5
4127,2017,25,23,4,3,6,7,117,1,99,9,999,16,12,18,9,9,99,999,99,9999,6,5
4128,2017,25,18,4,3,6,7,2202,22,99,9,999,16,12,18,9,9,4,999,99,9999,6,5
4129,2017,25,6,2,1,6,7,1107,11,99,9,999,16,12,18,9,9,1,999,99,9999,6,5
4130,2017,25,14,3,2,6,7,1609,16,99,9,999,16,12,18,9,9,1,999,99,9999,6,5
4131,2017,25,2,1,1,6,7,1615,16,99,1,19,2,2,4,1,1,4,6,3,2015,5,5
4132,2017,25,18,4,3,6,7,1501,15,99,1,33,5,5,7,2,1,4,27,5,9999,6,5
4133,2017,26,10,2,1,6,1,401,4,99,9,999,16,12,18,9,9,1,999,2,9999,6,5
4134,2017,26,18,4,3,6,1,101,1,11,1,42,7,7,9,9,1,1,69,2,9999,6,5
4135,2017,27,19,4,3,6,2,101,1,6,9,999,16,12,18,9,9,99,999,99,9999,6,5
4136,2017,27,6,2,1,6,2,508,5,99,1,20,3,3,5,9,1,4,6,5,2016,5,5
4137,2017,27,19,4,3,6,2,1101,11,99,1,28,4,4,6,1,1,12,17,3,9999,6,5
4138,2017,27,10,2,1,6,2,409,4,99,9,999,16,12,18,9,9,1,999,99,9999,6,5
4139,2017,28,5,1,1,6,3,401,4,99,1,36,6,6,8,9,1,6,999,2,2004,4,5
4140,2017,28,20,4,3,6,3,1416,14,99,9,999,16,12,18,9,9,2,999,2,9999,6,5
4141,2017,29,4,1,1,6,4,101,1,5,1,999,16,12,18,9,1,1,999,99,9999,6,5
4142,2017,29,18,4,3,6,4,301,3,99,1,29,4,4,6,1,1,4,27,99,2017,5,5
4143,2017,30,19,4,3,6,5,1015,10,99,1,19,2,2,4,9,1,4,46,2,9999,6,5
4144,2017,30,15,3,2,6,5,1507,15,99,1,63,11,11,13,9,1,2,27,8,2011,5,5
4145,2017,30,2,1,1,6,5,109,1,99,1,24,3,3,5,2,1,1,10,1,9999,6,5
4146,2017,30,4,1,1,6,5,101,1,7,9,999,16,12,18,9,9,1,999,2,9999,6,5
4147,2017,30,11,2,1,6,5,920,9,99,1,37,6,6,8,9,1,1,69,4,2008,4,5
4148,2017,30,12,3,2,6,5,1305,13,99,9,999,16,12,18,9,9,3,69,6,9999,6,5
4149,2017,1,9,2,1,7,6,101,1,9,2,46,8,8,10,9,1,1,73,4,2016,5,1
4150,2017,1,9,2,1,7,6,101,1,9,1,38,6,6,8,9,1,3,69,4,1987,2,1
4151,2017,1,9,2,1,7,6,101,1,9,1,27,4,4,6,9,1,4,32,5,9999,6,1
4152,2017,1,15,3,2,7,6,101,1,6,1,999,16,12,18,9,1,1,52,5,1995,3,1
4153,2017,1,15,3,2,7,6,101,1,6,1,26,4,4,6,9,1,4,6,1,2017,5,1
4154,2017,1,0,1,1,7,6,101,1,21,1,24,3,3,5,9,1,3,56,5,9999,6,2
4155,2017,1,23,4,3,7,6,117,1,99,1,30,5,5,7,9,1,1,52,6,9999,6,1
4156,2017,1,23,4,3,7,6,117,1,99,2,21,3,3,5,9,1,4,6,5,2016,5,1
4157,2017,1,3,1,1,7,6,117,1,99,1,17,2,2,4,9,2,4,6,5,9999,6,2
4158,2017,1,9,2,1,7,6,117,1,99,1,29,4,4,6,1,1,4,67,1,9999,6,1
4159,2017,1,9,2,1,7,6,117,1,99,1,999,16,12,18,9,1,5,19,2,9999,6,1
4160,2017,1,16,3,2,7,6,117,1,99,1,25,4,4,6,1,1,1,27,1,1995,3,1
4161,2017,1,16,3,2,7,6,117,1,99,1,30,5,5,7,9,1,4,6,1,2007,4,1
4162,2017,1,19,4,3,7,6,113,1,99,2,36,6,6,8,1,1,1,10,2,2004,4,1
4163,2017,1,19,4,3,7,6,113,1,99,1,23,3,3,5,1,1,3,69,4,9999,6,1
4164,2017,1,21,4,3,7,6,117,1,99,1,24,3,3,5,9,1,4,67,3,9999,6,2
4165,2017,1,1,1,1,7,6,2001,20,99,1,33,5,5,7,9,1,2,52,1,9999,6,2
4166,2017,1,0,1,1,7,6,501,5,99,1,25,4,4,6,2,1,4,67,4,2010,5,2
4167,2017,1,13,3,2,7,6,602,6,99,1,41,7,7,9,9,1,3,69,8,1989,2,1
4168,2017,1,13,3,2,7,6,602,6,99,1,28,4,4,6,9,1,4,67,1,9999,6,1
4169,2017,1,19,4,3,7,6,1021,10,99,1,36,6,6,8,9,1,3,999,99,9999,6,1
4170,2017,1,19,4,3,7,6,1021,10,99,1,999,16,12,18,9,1,4,999,99,9999,6,1
4171,2017,1,17,3,2,7,6,1021,10,99,1,33,5,5,7,9,1,3,999,2,9999,6,2
4172,2017,1,21,4,3,7,6,1101,11,99,1,999,16,12,18,9,1,4,27,1,9999,6,2
4173,2017,1,3,1,1,7,6,1602,16,99,1,29,4,4,6,2,1,4,58,4,2007,4,2
4174,2017,1,22,4,3,7,6,1501,15,99,1,24,3,3,5,9,1,4,67,5,9999,6,2
4175,2017,1,18,4,3,7,6,207,2,99,1,31,5,5,7,9,1,4,999,99,9999,6,2
4176,2017,2,2,1,1,7,7,101,1,3,1,21,3,3,5,2,1,1,8,4,2000,4,2
4177,2017,2,23,4,3,7,7,101,1,18,1,999,16,12,18,9,1,99,999,99,9999,6,1
4178,2017,2,0,1,1,7,7,107,1,99,1,44,7,7,9,2,1,2,27,8,2007,4,1
4179,2017,2,0,1,1,7,7,107,1,99,1,24,3,3,5,1,1,3,69,5,9999,6,1
4180,2017,2,4,1,1,7,7,108,1,99,1,40,7,7,9,2,1,3,52,1,2006,4,2
4181,2017,2,5,1,1,7,7,101,1,13,1,27,4,4,6,2,1,1,27,5,2006,4,2
4182,2017,2,16,3,2,7,7,101,1,12,1,37,6,6,8,1,1,1,31,10,1988,2,1
4183,2017,2,16,3,2,7,7,101,1,12,1,23,3,3,5,9,1,4,999,2,2016,5,1
4184,2017,2,20,4,3,7,7,110,1,99,1,40,7,7,9,9,1,1,48,4,2010,5,1
4185,2017,2,20,4,3,7,7,110,1,99,1,27,4,4,6,9,1,4,67,1,2016,5,1
4186,2017,2,18,4,3,7,7,117,1,99,1,45,8,8,10,2,1,1,73,6,2001,4,2
4187,2017,2,19,4,3,7,7,114,1,99,1,33,5,5,7,9,1,12,999,2,2005,4,1
4188,2017,2,19,4,3,7,7,114,1,99,1,58,10,10,12,9,1,1,52,1,2000,4,1
4189,2017,2,4,1,1,7,7,2106,21,99,1,21,3,3,5,9,1,2,69,99,2003,4,2
4190,2017,2,10,2,1,7,7,504,5,99,1,51,9,9,11,1,1,3,48,4,2009,4,1
4191,2017,2,10,2,1,7,7,504,5,99,1,21,3,3,5,1,1,4,6,3,2013,5,1
4192,2017,2,17,3,2,7,7,603,6,99,1,999,16,12,18,9,1,5,30,2,9999,6,4
4193,2017,2,17,3,2,7,7,1104,11,99,1,25,4,4,6,2,1,3,69,11,2005,4,2
4194,2017,2,20,4,3,7,7,1101,11,99,1,27,4,4,6,1,1,1,27,15,2008,4,1
4195,2017,2,20,4,3,7,7,1101,11,99,1,17,2,2,4,9,2,1,48,4,2010,5,1
4196,2017,2,13,3,2,7,7,1212,12,99,1,26,4,4,6,2,1,3,69,4,1985,2,1
4197,2017,2,13,3,2,7,7,1212,12,99,1,999,16,12,18,9,1,14,6,1,2014,5,1
4198,2017,2,13,3,2,7,7,1212,12,99,1,999,16,12,18,9,1,3,69,5,9999,6,1
4199,2017,2,12,3,2,7,7,1331,13,99,1,26,4,4,6,2,1,4,64,99,9999,6,4
4200,2017,2,7,2,1,7,7,1306,13,99,1,44,7,7,9,9,1,12,30,7,9999,6,1
4201,2017,2,7,2,1,7,7,1306,13,99,1,26,4,4,6,9,1,1,10,4,2006,4,1
4202,2017,2,7,2,1,7,7,1306,13,99,1,45,8,8,10,9,1,1,69,3,1982,2,1
4203,2017,2,13,3,2,7,7,1304,13,99,1,999,16,12,18,9,1,3,999,99,9999,6,2
4204,2017,2,21,4,3,7,7,207,2,99,1,999,16,12,18,9,1,1,999,99,9999,6,3
4205,2017,2,1,1,1,7,7,1804,18,99,1,24,3,3,5,2,1,4,999,4,9999,6,1
4206,2017,2,1,1,1,7,7,1804,18,99,9,999,16,12,18,9,9,3,999,5,9999,6,1
4207,2017,2,21,4,3,7,7,1701,17,99,1,24,3,3,5,9,1,6,30,4,1998,3,1
4208,2017,2,21,4,3,7,7,1701,17,99,1,41,7,7,9,9,1,3,41,2,2007,4,1
4209,2017,2,13,3,2,7,7,1707,17,99,1,19,2,2,4,9,1,3,69,9,9999,6,1
4210,2017,2,13,3,2,7,7,1707,17,99,1,47,8,8,10,9,1,1,69,5,9999,6,1
4211,2017,2,15,3,2,7,7,304,3,99,1,42,7,7,9,9,1,1,4,4,2001,4,1
4212,2017,2,15,3,2,7,7,304,3,99,1,33,5,5,7,9,1,1,52,3,9999,6,1
4213,2017,3,19,4,3,7,1,101,1,12,1,35,6,6,8,1,1,11,999,2,9999,6,1
4214,2017,3,19,4,3,7,1,101,1,12,9,999,16,12,18,9,9,12,17,2,1980,2,1
4215,2017,3,21,4,3,7,1,109,1,99,1,39,6,6,8,1,1,2,17,5,2005,4,1
4216,2017,3,21,4,3,7,1,109,1,99,1,30,5,5,7,9,1,4,35,5,2013,5,1
4217,2017,3,16,3,2,7,1,1409,14,99,1,58,10,10,12,2,1,9,69,1,2001,4,1
4218,2017,3,16,3,2,7,1,1409,14,99,1,999,16,12,18,1,1,2,48,99,9999,6,1
4219,2017,3,16,3,2,7,1,401,4,99,1,29,4,4,6,1,1,14,6,1,9999,6,1
4220,2017,3,16,3,2,7,1,401,4,99,1,34,5,5,7,1,1,1,52,1,9999,6,1
4221,2017,3,16,3,2,7,1,401,4,99,9,999,16,12,18,9,9,5,999,99,9999,6,1
4222,2017,3,8,2,1,7,1,407,4,99,1,22,3,3,5,9,1,4,999,99,9999,6,2
4223,2017,3,23,4,3,7,1,301,3,99,1,24,3,3,5,2,1,1,74,3,9999,6,1
4224,2017,3,23,4,3,7,1,301,3,99,1,999,16,12,18,1,1,3,31,4,9999,6,1
4225,2017,4,21,4,3,7,2,101,1,1,1,35,6,6,8,1,1,1,28,2,2017,5,1
4226,2017,4,21,4,3,7,2,101,1,1,1,22,3,3,5,9,1,4,77,5,9999,6,1
4227,2017,4,0,1,1,7,2,101,1,6,1,59,10,10,12,2,1,1,27,11,2003,4,1
4228,2017,4,0,1,1,7,2,101,1,6,2,26,4,4,6,1,1,1,27,5,2006,4,1
4229,2017,4,14,3,2,7,2,503,5,99,1,21,3,3,5,1,1,1,8,2,9999,6,1
4230,2017,4,14,3,2,7,2,503,5,99,1,39,6,6,8,9,1,4,76,9,9999,6,1
4231,2017,4,10,2,1,7,2,1108,11,99,1,52,9,9,11,1,1,3,69,3,1995,3,1
4232,2017,4,10,2,1,7,2,1108,11,99,1,22,3,3,5,1,1,3,69,9,1989,2,1
4233,2017,4,6,2,1,7,2,801,8,99,1,57,10,10,12,1,1,9,69,4,2007,4,1
4234,2017,4,6,2,1,7,2,801,8,99,1,32,5,5,7,1,1,1,27,4,1998,3,1
4235,2017,4,14,3,2,7,2,806,8,99,1,39,6,6,8,1,1,2,69,9,1998,3,1
4236,2017,4,14,3,2,7,2,806,8,99,1,35,6,6,8,1,1,4,27,2,9999,6,1
4237,2017,4,13,3,2,7,2,302,3,99,1,66,12,11,14,9,1,1,52,3,2003,4,1
4238,2017,4,13,3,2,7,2,302,3,99,1,999,16,12,18,9,1,4,32,1,2017,5,1
4239,2017,5,15,3,2,7,3,101,1,4,1,54,9,9,11,1,1,3,999,1,9999,6,1
4240,2017,5,15,3,2,7,3,101,1,4,1,21,3,3,5,9,1,4,6,1,2016,5,1
4241,2017,5,12,3,2,7,3,106,1,99,2,30,5,5,7,9,1,1,8,2,2011,5,1
4242,2017,5,12,3,2,7,3,106,1,99,1,52,9,9,11,9,1,4,67,5,9999,6,1
4243,2017,5,18,4,3,7,3,101,1,12,1,18,2,2,4,9,1,4,64,3,9999,6,1
4244,2017,5,18,4,3,7,3,101,1,12,9,999,16,12,18,9,9,5,999,2,9999,6,1
4245,2017,5,10,2,1,7,3,110,1,99,1,20,3,3,5,1,1,5,17,2,1994,3,1
4246,2017,5,10,2,1,7,3,110,1,99,1,23,3,3,5,9,1,4,6,5,2013,5,1
4247,2017,5,17,3,2,7,3,2217,22,99,1,28,4,4,6,9,1,12,999,3,1995,3,3
4248,2017,5,22,4,3,7,3,608,6,99,9,999,16,12,18,9,9,6,999,2,9999,6,1
4249,2017,5,22,4,3,7,3,608,6,99,1,22,3,3,5,9,1,3,69,9,2006,4,1
4250,2017,5,2,1,1,7,3,1101,11,99,1,41,7,7,9,2,1,1,48,2,1990,3,1
4251,2017,5,2,1,1,7,3,1101,11,99,1,28,4,4,6,1,1,3,69,5,2011,5,1
4252,2017,5,22,4,3,7,3,1601,16,99,1,27,4,4,6,9,1,5,26,2,1992,3,1
4253,2017,5,22,4,3,7,3,1601,16,99,1,46,8,8,10,9,1,3,69,2,9999,6,1
4254,2017,5,12,3,2,7,3,1801,18,99,1,25,4,4,6,9,1,4,67,5,2012,5,1
4255,2017,5,12,3,2,7,3,1801,18,99,1,69,12,11,14,9,1,18,123,9,9999,6,1
4256,2017,5,4,1,1,7,3,1804,18,99,1,24,3,3,5,9,1,4,999,5,9999,6,1
4257,2017,5,10,2,1,7,3,713,7,99,1,40,7,7,9,1,1,1,67,5,2017,5,1
4258,2017,5,10,2,1,7,3,713,7,99,1,33,5,5,7,1,1,4,27,1,2010,5,1
4259,2017,5,1,1,1,7,3,416,4,99,1,25,4,4,6,9,1,4,6,5,9999,6,1
4260,2017,5,1,1,1,7,3,416,4,99,9,999,16,12,18,9,9,3,999,2,9999,6,1
4261,2017,5,8,2,1,7,3,401,4,99,1,22,3,3,5,9,1,4,999,3,9999,6,1
4262,2017,5,8,2,1,7,3,401,4,99,9,999,16,12,18,9,9,3,999,1,9999,6,1
4263,2017,6,15,3,2,7,4,110,1,99,1,19,2,2,4,9,1,4,999,99,9999,6,2
4264,2017,6,7,2,1,7,4,117,1,99,1,34,5,5,7,1,1,2,10,4,1996,3,1
