,num_hecho,dia_ocu,mes_ocu,dia_sem_ocu,hora_ocu,depto_ocu,areag_ocu,sexo_fall_les,edad_fall_les,g_edad,edad_m1,tipo_vehi,color_vehi,modelo_vehi,causa_acc,fall_les,zona_ocu,year,marca_vehi,muni_ocu
5146,-1,14,3,7,15,12,2,2,27,4,9,3,-1,-1,1,1,99,2010,99,-1
5147,-1,14,12,2,16,12,2,2,19,2,9,3,-1,-1,2,1,99,2010,99,-1
5148,-1,14,12,2,16,12,2,1,25,4,9,3,-1,-1,2,1,99,2010,99,-1
5149,-1,21,2,7,23,12,2,1,20,3,9,4,-1,-1,2,1,99,2010,99,-1
5150,-1,4,12,6,17,12,2,1,15,2,9,3,-1,-1,3,1,99,2010,99,-1
5151,-1,4,12,6,17,12,2,1,17,2,9,3,-1,-1,3,1,99,2010,99,-1
5152,-1,4,12,6,17,12,2,1,17,2,9,3,-1,-1,3,1,99,2010,99,-1
5153,-1,4,12,6,17,12,2,2,18,2,9,3,-1,-1,3,1,99,2010,99,-1
5154,-1,4,12,6,17,12,2,2,20,3,9,3,-1,-1,3,1,99,2010,99,-1
5155,-1,4,12,6,17,12,2,1,20,3,9,3,-1,-1,3,1,99,2010,99,-1
5156,-1,1,8,7,11,12,2,2,16,2,9,3,-1,-1,4,1,99,2010,99,-1
5157,-1,1,8,7,11,12,2,1,18,2,9,3,-1,-1,4,1,99,2010,99,-1
5158,-1,1,8,7,11,12,2,2,25,4,9,3,-1,-1,4,1,99,2010,99,-1
5159,-1,14,3,7,15,12,2,1,30,5,9,3,-1,-1,1,1,99,2010,99,-1
5160,-1,21,3,7,8,12,2,2,37,6,9,3,-1,-1,3,1,99,2010,99,-1
5161,-1,1,8,7,11,12,2,2,36,6,9,3,-1,-1,4,1,99,2010,99,-1
5162,-1,14,12,2,16,12,2,2,46,8,9,3,-1,-1,2,1,99,2010,99,-1
5163,-1,14,12,2,16,12,2,2,50,9,9,3,-1,-1,2,1,99,2010,99,-1
5164,-1,4,12,6,17,12,2,1,48,8,9,3,-1,-1,3,1,99,2010,99,-1
5165,-1,21,3,7,8,12,2,1,49,8,9,3,-1,-1,3,1,99,2010,99,-1
5166,-1,21,3,7,8,12,2,2,56,10,9,3,-1,-1,3,1,99,2010,99,-1
5167,-1,14,12,2,16,12,2,1,68,10,9,3,-1,-1,2,2,99,2010,99,-1
5168,-1,4,12,6,17,12,2,2,60,10,9,3,-1,-1,3,2,99,2010,99,-1
5169,-1,4,12,6,17,12,2,1,63,10,9,3,-1,-1,3,1,99,2010,99,-1
5170,-1,21,3,7,8,12,2,1,65,10,9,3,-1,-1,3,1,99,2010,99,-1
5171,-1,4,12,6,17,12,2,2,65,10,9,3,-1,-1,3,1,99,2010,99,-1
5172,-1,4,12,6,17,12,2,1,65,10,9,3,-1,-1,3,1,99,2010,99,-1
5173,-1,17,8,2,14,13,2,1,35,6,9,13,-1,-1,3,2,99,2010,99,-1
5174,-1,14,5,5,16,16,2,1,22,3,9,4,-1,-1,2,1,99,2010,99,-1
5175,-1,30,8,1,9,16,2,1,35,6,9,1,-1,-1,4,1,99,2010,99,-1
5176,-1,30,8,1,9,16,2,1,50,9,9,1,-1,-1,4,1,99,2010,99,-1
5177,-1,16,6,3,19,17,2,1,21,3,9,1,-1,-1,1,1,99,2010,99,-1
5178,-1,16,6,3,19,17,2,2,21,3,9,1,-1,-1,1,1,99,2010,99,-1
5179,-1,16,6,3,19,17,2,2,23,3,9,1,-1,-1,1,1,99,2010,99,-1
5180,-1,16,6,3,19,17,2,1,28,4,9,3,-1,-1,1,1,99,2010,99,-1
5181,-1,15,7,4,19,17,2,1,25,4,9,4,-1,-1,1,2,99,2010,99,-1
5182,-1,17,12,5,22,17,2,1,19,2,9,6,-1,-1,1,1,99,2010,99,-1
5183,-1,14,2,7,1,17,1,1,26,4,9,4,-1,-1,2,1,99,2010,99,-1
5184,-1,14,2,7,1,17,1,1,27,4,9,4,-1,-1,2,1,99,2010,99,-1
5185,-1,17,12,5,22,17,2,1,40,7,9,6,-1,-1,1,1,99,2010,99,-1
5186,-1,11,4,7,14,20,2,2,21,3,9,1,-1,-1,3,1,99,2010,99,-1
5187,-1,5,2,5,19,1,2,1,17,2,9,2,-1,-1,3,1,99,2010,99,-1
5188,-1,14,10,4,5,1,2,1,33,5,9,4,-1,-1,3,1,99,2010,99,-1
5189,-1,5,2,5,19,1,2,1,57,10,9,2,-1,-1,3,1,99,2010,99,-1
5190,-1,5,2,5,19,1,2,1,60,10,9,2,-1,-1,3,1,99,2010,99,-1
5191,-1,5,2,5,19,1,2,1,61,10,9,2,-1,-1,3,1,99,2010,99,-1
5192,-1,29,12,3,12,3,2,1,999,11,9,2,-1,-1,1,1,99,2010,99,-1
5193,-1,19,7,1,8,3,2,1,999,11,9,4,-1,-1,1,1,99,2010,99,-1
5194,-1,3,4,6,23,3,2,2,999,11,9,2,-1,-1,2,1,99,2010,99,-1
5195,-1,3,4,6,23,3,2,1,999,11,9,2,-1,-1,2,1,99,2010,99,-1
5196,-1,14,9,2,19,3,2,2,5,1,9,3,-1,-1,3,1,99,2010,99,-1
5197,-1,14,9,2,19,3,2,1,5,1,9,3,-1,-1,3,1,99,2010,99,-1
5198,-1,14,9,2,19,3,2,1,6,1,9,3,-1,-1,3,1,99,2010,99,-1
5199,-1,14,9,2,19,3,2,1,8,1,9,3,-1,-1,3,1,99,2010,99,-1
5200,-1,14,9,2,19,3,2,2,8,1,9,3,-1,-1,3,1,99,2010,99,-1
5201,-1,14,9,2,19,3,2,2,8,1,9,3,-1,-1,3,1,99,2010,99,-1
5202,-1,14,9,2,19,3,2,1,8,1,9,3,-1,-1,3,1,99,2010,99,-1
5203,-1,14,9,2,19,3,2,1,10,1,9,3,-1,-1,3,1,99,2010,99,-1
5204,-1,14,9,2,19,3,2,2,10,1,9,3,-1,-1,3,1,99,2010,99,-1
5205,-1,14,9,2,19,3,2,2,11,1,9,3,-1,-1,3,1,99,2010,99,-1
5206,-1,14,9,2,19,3,2,1,11,1,9,3,-1,-1,3,1,99,2010,99,-1
5207,-1,14,9,2,19,3,2,2,12,1,9,3,-1,-1,3,1,99,2010,99,-1
5208,-1,14,9,2,19,3,2,2,12,1,9,3,-1,-1,3,1,99,2010,99,-1
5209,-1,14,9,2,19,3,2,2,12,1,9,3,-1,-1,3,1,99,2010,99,-1
5210,-1,14,9,2,19,3,2,1,13,1,9,3,-1,-1,3,1,99,2010,99,-1
5211,-1,14,9,2,19,3,2,1,13,1,9,3,-1,-1,3,1,99,2010,99,-1
5212,-1,14,9,2,19,3,2,1,13,1,9,3,-1,-1,3,2,99,2010,99,-1
5213,-1,14,9,2,19,3,2,2,13,1,9,3,-1,-1,3,1,99,2010,99,-1
5214,-1,14,9,2,19,3,2,1,14,1,9,3,-1,-1,3,1,99,2010,99,-1
5215,-1,14,9,2,19,3,2,2,14,1,9,3,-1,-1,3,1,99,2010,99,-1
5216,-1,14,9,2,19,3,2,2,14,1,9,3,-1,-1,3,1,99,2010,99,-1
5217,-1,14,9,2,19,3,2,1,14,1,9,3,-1,-1,3,1,99,2010,99,-1
5218,-1,14,9,2,19,3,2,1,14,1,9,3,-1,-1,3,1,99,2010,99,-1
5219,-1,14,9,2,19,3,2,1,14,1,9,3,-1,-1,3,1,99,2010,99,-1
5220,-1,9,1,6,14,3,2,1,28,4,9,3,-1,-1,1,1,99,2010,99,-1
5221,-1,9,1,6,14,3,2,1,29,4,9,3,-1,-1,1,1,99,2010,99,-1
5222,-1,2,11,2,16,3,2,1,26,4,9,4,-1,-1,1,1,99,2010,99,-1
5223,-1,11,3,4,15,3,2,1,24,3,9,1,-1,-1,2,1,99,2010,99,-1
5224,-1,14,9,2,19,3,2,2,23,3,9,3,-1,-1,3,1,99,2010,99,-1
5225,-1,14,9,2,19,3,2,2,25,4,9,3,-1,-1,3,1,99,2010,99,-1
5226,-1,14,9,2,19,3,2,1,27,4,9,3,-1,-1,3,1,99,2010,99,-1
5227,-1,14,9,2,19,3,2,1,15,2,9,3,-1,-1,3,1,99,2010,99,-1
5228,-1,14,9,2,19,3,2,2,15,2,9,3,-1,-1,3,1,99,2010,99,-1
5229,-1,14,9,2,19,3,2,1,15,2,9,3,-1,-1,3,1,99,2010,99,-1
5230,-1,14,9,2,19,3,2,2,15,2,9,3,-1,-1,3,1,99,2010,99,-1
5231,-1,14,9,2,19,3,2,2,20,3,9,3,-1,-1,3,1,99,2010,99,-1
5232,-1,2,11,2,16,3,2,1,40,7,9,4,-1,-1,1,1,99,2010,99,-1
5233,-1,14,9,2,19,3,2,1,30,5,9,3,-1,-1,3,1,99,2010,99,-1
5234,-1,11,11,4,6,5,2,2,14,1,9,3,-1,-1,2,1,99,2010,99,-1
5235,-1,31,10,7,9,5,2,1,16,2,9,4,-1,-1,1,1,99,2010,99,-1
5236,-1,31,10,7,9,5,2,1,19,2,9,4,-1,-1,1,1,99,2010,99,-1
5237,-1,3,4,6,17,5,2,1,18,2,9,4,-1,-1,4,1,99,2010,99,-1
5238,-1,11,11,4,6,5,2,2,39,6,9,3,-1,-1,2,1,99,2010,99,-1
5239,-1,11,11,4,6,5,2,2,39,6,9,3,-1,-1,2,1,99,2010,99,-1
5240,-1,11,11,4,6,5,2,1,46,8,9,3,-1,-1,2,2,99,2010,99,-1
5241,-1,8,8,7,6,6,2,1,29,4,9,4,-1,-1,2,2,99,2010,99,-1
5242,-1,14,3,7,14,6,2,1,18,2,9,4,-1,-1,2,1,99,2010,99,-1
5243,-1,14,3,7,14,6,2,1,28,4,9,4,-1,-1,2,1,99,2010,99,-1
5244,-1,1,11,1,23,6,2,1,16,2,9,3,-1,-1,3,1,99,2010,99,-1
5245,-1,1,11,1,23,6,2,2,17,2,9,3,-1,-1,3,1,99,2010,99,-1
5246,-1,1,11,1,23,6,2,2,20,3,9,3,-1,-1,3,1,99,2010,99,-1
5247,-1,27,3,6,7,6,2,1,31,5,9,3,-1,-1,3,1,99,2010,99,-1
5248,-1,27,3,6,7,6,2,1,35,6,9,3,-1,-1,3,1,99,2010,99,-1
5249,-1,1,11,1,23,6,2,2,42,7,9,3,-1,-1,3,1,99,2010,99,-1
5250,-1,5,1,2,16,9,2,2,30,5,9,3,-1,-1,1,1,99,2010,99,-1
5251,-1,5,1,2,16,9,2,1,54,9,9,3,-1,-1,1,2,99,2010,99,-1
5252,-1,14,3,7,12,13,2,2,3,1,9,3,-1,-1,1,2,99,2010,99,-1
5253,-1,22,8,7,16,13,2,1,14,1,9,4,-1,-1,1,1,99,2010,99,-1
5254,-1,2,8,1,10,13,2,1,10,1,9,3,-1,-1,3,1,99,2010,99,-1
5255,-1,5,4,1,17,13,2,1,15,2,9,1,-1,-1,1,1,99,2010,99,-1
5256,-1,5,4,1,17,13,2,1,16,2,9,1,-1,-1,1,1,99,2010,99,-1
5257,-1,5,4,1,17,13,2,1,25,4,9,1,-1,-1,1,1,99,2010,99,-1
5258,-1,16,12,4,14,13,2,1,24,3,9,3,-1,-1,1,1,99,2010,99,-1
5259,-1,16,12,4,14,13,2,1,25,4,9,3,-1,-1,1,1,99,2010,99,-1
5260,-1,30,4,5,19,13,2,2,24,3,9,4,-1,-1,1,1,99,2010,99,-1
5261,-1,6,10,3,19,13,2,1,17,2,9,9,-1,-1,1,2,99,2010,99,-1
5262,-1,8,4,4,17,13,2,1,17,2,9,14,-1,-1,1,1,99,2010,99,-1
5263,-1,20,2,6,20,13,2,1,20,3,9,99,-1,-1,1,1,99,2010,99,-1
5264,-1,2,8,1,10,13,2,1,15,2,9,3,-1,-1,3,1,99,2010,99,-1
5265,-1,5,4,1,17,13,2,1,40,7,9,1,-1,-1,1,1,99,2010,99,-1
5266,-1,29,5,6,23,13,2,2,30,5,9,3,-1,-1,1,1,99,2010,99,-1
5267,-1,16,12,4,14,13,2,1,34,5,9,3,-1,-1,1,1,99,2010,99,-1
5268,-1,6,9,1,19,13,2,1,42,7,9,4,-1,-1,1,1,99,2010,99,-1
5269,-1,6,9,1,19,13,2,1,42,7,9,4,-1,-1,1,1,99,2010,99,-1
5270,-1,30,4,5,19,13,2,1,33,5,9,4,-1,-1,1,2,99,2010,99,-1
5271,-1,12,5,3,21,13,2,1,42,7,9,5,-1,-1,1,1,99,2010,99,-1
5272,-1,8,4,4,17,13,2,1,31,5,9,14,-1,-1,1,1,99,2010,99,-1
5273,-1,4,3,4,18,13,2,1,43,7,9,3,-1,-1,2,1,99,2010,99,-1
5274,-1,15,2,1,17,13,2,1,31,5,9,3,-1,-1,3,1,99,2010,99,-1
5275,-1,8,4,4,4,13,2,2,40,7,9,3,-1,-1,4,1,99,2010,99,-1
5276,-1,8,4,4,4,13,2,1,41,7,9,3,-1,-1,4,1,99,2010,99,-1
5277,-1,21,3,7,15,13,2,1,48,8,9,1,-1,-1,1,1,99,2010,99,-1
5278,-1,16,12,4,14,13,2,1,46,8,9,3,-1,-1,1,1,99,2010,99,-1
5279,-1,1,4,4,10,13,2,1,52,9,9,3,-1,-1,1,1,99,2010,99,-1
5280,-1,8,4,4,17,13,2,2,46,8,9,14,-1,-1,1,1,99,2010,99,-1
5281,-1,2,8,1,10,13,2,1,59,10,9,3,-1,-1,3,1,99,2010,99,-1
5282,-1,2,8,1,10,13,2,1,60,10,9,3,-1,-1,3,1,99,2010,99,-1
5283,-1,4,12,6,21,13,2,1,60,10,9,3,-1,-1,4,2,99,2010,99,-1
5284,-1,1,6,2,7,14,2,2,1,1,9,3,-1,-1,3,1,99,2010,99,-1
5285,-1,1,6,2,7,14,2,2,8,1,9,3,-1,-1,3,1,99,2010,99,-1
5286,-1,1,6,2,7,14,2,1,8,1,9,3,-1,-1,3,1,99,2010,99,-1
5287,-1,1,6,2,7,14,2,1,10,1,9,3,-1,-1,3,1,99,2010,99,-1
5288,-1,1,6,2,7,14,2,1,10,1,9,3,-1,-1,3,1,99,2010,99,-1
5289,-1,1,6,2,7,14,2,1,11,1,9,3,-1,-1,3,1,99,2010,99,-1
5290,-1,1,6,2,7,14,2,1,14,1,9,3,-1,-1,3,1,99,2010,99,-1
5291,-1,17,1,7,17,14,2,2,12,1,9,4,-1,-1,4,2,99,2010,99,-1
5292,-1,17,1,7,17,14,2,2,12,1,9,4,-1,-1,4,1,99,2010,99,-1
5293,-1,1,6,2,7,14,2,1,16,2,9,3,-1,-1,3,1,99,2010,99,-1
5294,-1,1,6,2,7,14,2,2,24,3,9,3,-1,-1,3,1,99,2010,99,-1
5295,-1,1,6,2,7,14,2,1,25,4,9,3,-1,-1,3,1,99,2010,99,-1
5296,-1,1,6,2,7,14,2,2,25,4,9,3,-1,-1,3,1,99,2010,99,-1
5297,-1,27,12,1,13,14,2,1,20,3,9,3,-1,-1,4,1,99,2010,99,-1
5298,-1,1,6,2,7,14,2,2,40,7,9,3,-1,-1,3,1,99,2010,99,-1
5299,-1,1,6,2,7,14,2,2,41,7,9,3,-1,-1,3,1,99,2010,99,-1
5300,-1,1,6,2,7,14,2,2,48,8,9,3,-1,-1,3,1,99,2010,99,-1
5301,-1,1,6,2,7,14,2,2,48,8,9,3,-1,-1,3,1,99,2010,99,-1
5302,-1,1,6,2,7,14,2,1,50,9,9,3,-1,-1,3,1,99,2010,99,-1
5303,-1,25,6,5,11,16,2,1,38,6,9,4,-1,-1,1,1,99,2010,99,-1
5304,-1,22,7,4,17,17,1,1,999,11,9,4,-1,-1,1,1,99,2010,99,-1
5305,-1,30,6,3,13,17,2,2,1,1,9,9,-1,-1,1,1,99,2010,99,-1
5306,-1,19,8,4,14,17,1,2,4,1,9,4,-1,-1,2,1,99,2010,99,-1
5307,-1,30,6,3,13,17,2,1,9,1,9,9,-1,-1,1,1,99,2010,99,-1
5308,-1,29,5,6,23,17,2,1,27,4,9,1,-1,-1,1,1,99,2010,99,-1
5309,-1,15,4,4,13,17,2,1,24,3,9,2,-1,-1,1,1,99,2010,99,-1
5310,-1,24,1,7,9,17,2,1,28,4,9,3,-1,-1,1,1,99,2010,99,-1
5311,-1,31,3,3,11,17,2,1,15,2,9,4,-1,-1,1,1,99,2010,99,-1
5312,-1,8,8,7,13,17,2,2,16,2,9,4,-1,-1,1,1,99,2010,99,-1
5313,-1,31,3,3,11,17,2,2,17,2,9,4,-1,-1,1,1,99,2010,99,-1
5314,-1,17,2,3,23,17,2,1,17,2,9,4,-1,-1,1,1,99,2010,99,-1
5315,-1,31,3,3,16,17,2,1,19,2,9,4,-1,-1,1,1,99,2010,99,-1
5316,-1,17,2,3,23,17,2,1,19,2,9,4,-1,-1,1,1,99,2010,99,-1
5317,-1,3,4,6,12,17,2,1,21,3,9,4,-1,-1,1,1,99,2010,99,-1
5318,-1,2,10,6,22,17,2,1,21,3,9,4,-1,-1,1,1,99,2010,99,-1
5319,-1,12,7,1,11,17,2,2,25,4,9,4,-1,-1,1,1,99,2010,99,-1
5320,-1,6,1,3,18,17,2,2,25,4,9,4,-1,-1,1,1,99,2010,99,-1
5321,-1,21,4,3,11,17,2,2,26,4,9,4,-1,-1,1,1,99,2010,99,-1
5322,-1,3,4,6,12,17,2,2,26,4,9,4,-1,-1,1,1,99,2010,99,-1
5323,-1,31,3,3,16,17,2,1,26,4,9,4,-1,-1,1,1,99,2010,99,-1
5324,-1,12,6,6,20,17,2,1,26,4,9,4,-1,-1,1,1,99,2010,99,-1
5325,-1,30,6,3,13,17,2,1,19,2,9,9,-1,-1,1,1,99,2010,99,-1
5326,-1,30,6,3,13,17,2,2,20,3,9,9,-1,-1,1,1,99,2010,99,-1
5327,-1,30,6,3,13,17,2,1,22,3,9,9,-1,-1,1,1,99,2010,99,-1
5328,-1,30,6,3,13,17,2,2,22,3,9,9,-1,-1,1,1,99,2010,99,-1
5329,-1,30,6,3,13,17,2,2,23,3,9,9,-1,-1,1,1,99,2010,99,-1
5330,-1,30,6,3,13,17,2,2,25,4,9,9,-1,-1,1,1,99,2010,99,-1
5331,-1,14,12,2,17,17,2,1,15,2,9,4,-1,-1,2,2,99,2010,99,-1
5332,-1,19,8,4,14,17,1,2,25,4,9,4,-1,-1,2,1,99,2010,99,-1
5333,-1,13,6,7,15,17,2,1,17,2,9,4,-1,-1,4,1,99,2010,99,-1
5334,-1,18,4,7,22,17,2,1,22,3,9,4,-1,-1,4,1,99,2010,99,-1
5335,-1,24,1,7,9,17,2,1,34,5,9,3,-1,-1,1,1,99,2010,99,-1
5336,-1,17,8,2,11,17,2,1,35,6,9,4,-1,-1,1,1,99,2010,99,-1
5337,-1,3,6,4,17,17,2,1,37,6,9,4,-1,-1,1,1,99,2010,99,-1
5338,-1,30,6,3,13,17,2,1,35,6,9,9,-1,-1,1,1,99,2010,99,-1
5339,-1,30,6,3,13,17,2,2,40,7,9,9,-1,-1,1,1,99,2010,99,-1
5340,-1,18,3,4,8,17,2,1,39,6,9,4,-1,-1,2,1,99,2010,99,-1
5341,-1,13,6,7,15,17,2,1,34,5,9,4,-1,-1,4,1,99,2010,99,-1
5342,-1,9,7,5,17,17,2,1,64,10,9,4,-1,-1,1,1,99,2010,99,-1
5343,-1,12,9,7,18,22,2,1,14,1,9,1,-1,-1,1,1,99,2010,99,-1
5344,-1,8,1,5,20,22,2,1,20,3,9,4,-1,-1,1,1,99,2010,99,-1
5345,-1,8,1,5,20,22,2,1,23,3,9,4,-1,-1,1,1,99,2010,99,-1
5346,-1,12,9,7,18,22,2,1,15,2,9,5,-1,-1,1,1,99,2010,99,-1
5347,-1,12,9,7,18,22,2,2,20,3,9,5,-1,-1,1,1,99,2010,99,-1
5348,-1,12,9,7,18,22,2,1,28,4,9,5,-1,-1,1,1,99,2010,99,-1
5349,-1,12,9,7,18,22,2,1,30,5,9,5,-1,-1,1,1,99,2010,99,-1
5350,-1,10,4,6,18,22,2,1,37,6,9,5,-1,-1,2,2,99,2010,99,-1
5351,-1,21,11,7,21,22,2,1,40,7,9,3,-1,-1,3,2,99,2010,99,-1
5352,-1,12,9,7,18,22,2,1,48,8,9,1,-1,-1,1,1,99,2010,99,-1
5353,-1,21,11,7,21,22,2,2,45,8,9,3,-1,-1,3,1,99,2010,99,-1
5354,-1,19,7,1,21,1,2,1,999,11,9,4,-1,-1,1,1,99,2010,99,-1
5355,-1,1,7,4,6,1,2,1,999,11,9,1,-1,-1,2,1,99,2010,99,-1
5356,-1,30,1,6,12,1,2,2,8,1,9,2,-1,-1,1,1,99,2010,99,-1
5357,-1,15,5,6,15,1,2,1,26,4,9,1,-1,-1,1,1,99,2010,99,-1
5358,-1,3,12,5,17,1,2,1,27,4,9,1,-1,-1,1,2,99,2010,99,-1
5359,-1,3,12,5,17,1,2,1,29,4,9,1,-1,-1,1,1,99,2010,99,-1
5360,-1,25,1,1,17,1,2,2,23,3,9,2,-1,-1,1,1,99,2010,99,-1
5361,-1,3,12,5,17,1,2,2,15,2,9,3,-1,-1,1,1,99,2010,99,-1
5362,-1,3,12,5,17,1,2,1,16,2,9,3,-1,-1,1,1,99,2010,99,-1
5363,-1,29,8,7,4,1,2,1,26,4,9,3,-1,-1,1,1,99,2010,99,-1
5364,-1,3,12,5,17,1,2,2,27,4,9,3,-1,-1,1,1,99,2010,99,-1
5365,-1,29,8,7,4,1,2,1,28,4,9,3,-1,-1,1,1,99,2010,99,-1
5366,-1,24,11,3,10,1,2,1,18,2,9,4,-1,-1,1,1,99,2010,99,-1
5367,-1,5,10,2,12,1,1,2,28,4,9,4,-1,-1,1,1,99,2010,99,-1
5368,-1,20,8,5,0,1,2,1,25,4,9,7,-1,-1,1,1,99,2010,99,-1
5369,-1,30,11,2,13,1,2,1,28,4,9,1,-1,-1,2,1,99,2010,99,-1
5370,-1,2,5,7,4,1,2,1,17,2,9,99,-1,-1,2,1,99,2010,99,-1
5371,-1,2,5,7,4,1,2,1,23,3,9,99,-1,-1,2,1,99,2010,99,-1
5372,-1,2,5,7,4,1,2,1,28,4,9,99,-1,-1,2,1,99,2010,99,-1
5373,-1,12,3,5,15,1,2,2,19,2,9,5,-1,-1,3,1,99,2010,99,-1
5374,-1,15,11,1,15,1,2,1,21,3,9,6,-1,-1,3,2,99,2010,99,-1
5375,-1,29,11,1,7,1,2,1,25,4,9,6,-1,-1,3,2,99,2010,99,-1
5376,-1,15,11,1,15,1,2,1,29,4,9,6,-1,-1,3,1,99,2010,99,-1
5377,-1,25,1,1,17,1,2,2,20,3,9,1,-1,-1,4,1,99,2010,99,-1
5378,-1,16,10,6,6,1,2,1,31,5,9,1,-1,-1,1,2,99,2010,99,-1
5379,-1,4,5,2,11,1,2,1,32,5,9,1,-1,-1,1,1,99,2010,99,-1
5380,-1,22,4,4,19,1,2,1,32,5,9,1,-1,-1,1,1,99,2010,99,-1
5381,-1,30,1,6,12,1,2,2,30,5,9,2,-1,-1,1,1,99,2010,99,-1
5382,-1,30,1,6,12,1,2,1,36,6,9,2,-1,-1,1,1,99,2010,99,-1
5383,-1,4,9,6,21,1,2,1,35,6,9,3,-1,-1,1,1,99,2010,99,-1
5384,-1,3,12,5,17,1,2,2,40,7,9,3,-1,-1,1,1,99,2010,99,-1
5385,-1,20,5,4,12,1,2,1,39,6,9,4,-1,-1,1,1,99,2010,99,-1
5386,-1,1,7,4,6,1,2,1,42,7,9,1,-1,-1,2,1,99,2010,99,-1
5387,-1,12,3,5,15,1,2,1,33,5,9,5,-1,-1,3,1,99,2010,99,-1
5388,-1,15,11,1,15,1,2,1,30,5,9,5,-1,-1,3,2,99,2010,99,-1
5389,-1,29,11,1,7,1,2,1,30,5,9,6,-1,-1,3,2,99,2010,99,-1
5390,-1,15,11,1,15,1,2,1,30,5,9,6,-1,-1,3,2,99,2010,99,-1
5391,-1,20,12,1,12,1,2,1,32,5,9,3,-1,-1,4,1,99,2010,99,-1
5392,-1,25,1,1,17,1,2,1,40,7,9,1,-1,-1,4,1,99,2010,99,-1
5393,-1,20,5,4,12,1,2,2,51,9,9,1,-1,-1,1,1,99,2010,99,-1
5394,-1,25,1,1,17,1,2,2,57,10,9,1,-1,-1,4,1,99,2010,99,-1
5395,-1,15,5,6,15,1,2,2,61,10,9,1,-1,-1,1,1,99,2010,99,-1
5396,-1,15,5,6,15,1,2,1,64,10,9,1,-1,-1,1,1,99,2010,99,-1
5397,-1,25,1,1,17,1,2,2,74,10,9,1,-1,-1,4,1,99,2010,99,-1
5398,-1,2,8,1,23,3,2,1,30,5,9,3,-1,-1,2,2,99,2010,99,-1
5399,-1,15,1,5,17,4,2,1,23,3,9,1,-1,-1,3,1,99,2010,99,-1
5400,-1,15,1,5,17,4,2,2,23,3,9,1,-1,-1,3,1,99,2010,99,-1
5401,-1,15,1,5,17,4,2,2,23,3,9,1,-1,-1,3,2,99,2010,99,-1
5402,-1,20,5,4,9,4,2,1,34,5,9,3,-1,-1,2,1,99,2010,99,-1
5403,-1,28,5,5,19,4,2,1,39,6,9,3,-1,-1,4,1,99,2010,99,-1
5404,-1,28,5,5,19,4,2,1,56,10,9,3,-1,-1,4,1,99,2010,99,-1
5405,-1,10,5,1,19,5,2,1,1,1,9,4,-1,-1,1,2,99,2010,99,-1
5406,-1,10,5,1,19,5,2,1,2,1,9,14,-1,-1,1,2,99,2010,99,-1
5407,-1,10,5,1,19,5,2,2,13,1,9,14,-1,-1,1,1,99,2010,99,-1
5408,-1,8,7,4,6,5,2,1,21,3,9,1,-1,-1,1,1,99,2010,99,-1
5409,-1,8,7,4,6,5,2,1,25,4,9,1,-1,-1,1,1,99,2010,99,-1
5410,-1,19,12,7,22,5,1,1,23,3,9,4,-1,-1,1,2,99,2010,99,-1
5411,-1,10,5,1,19,5,2,2,22,3,9,14,-1,-1,1,1,99,2010,99,-1
5412,-1,10,5,1,19,5,2,2,18,2,9,14,-1,-1,1,1,99,2010,99,-1
5413,-1,10,5,1,19,5,2,1,20,3,9,14,-1,-1,1,1,99,2010,99,-1
5414,-1,7,2,7,20,5,2,1,23,3,9,4,-1,-1,2,1,99,2010,99,-1
5415,-1,7,2,7,20,5,2,1,27,4,9,4,-1,-1,2,1,99,2010,99,-1
5416,-1,2,5,7,21,5,2,1,17,2,9,9,-1,-1,2,1,99,2010,99,-1
5417,-1,2,5,7,21,5,2,1,18,2,9,9,-1,-1,2,1,99,2010,99,-1
5418,-1,2,5,7,21,5,2,1,19,2,9,9,-1,-1,2,2,99,2010,99,-1
5419,-1,2,5,7,21,5,2,1,19,2,9,9,-1,-1,2,1,99,2010,99,-1
5420,-1,8,7,4,6,5,2,1,30,5,9,1,-1,-1,1,1,99,2010,99,-1
5421,-1,8,7,4,6,5,2,1,33,5,9,1,-1,-1,1,1,99,2010,99,-1
5422,-1,29,1,5,21,5,2,1,32,5,9,4,-1,-1,1,2,99,2010,99,-1
5423,-1,10,5,1,19,5,2,1,38,6,9,4,-1,-1,1,2,99,2010,99,-1
5424,-1,8,10,5,18,7,2,1,999,11,9,3,-1,-1,1,1,99,2010,99,-1
5425,-1,8,10,5,18,7,2,1,26,4,9,3,-1,-1,1,1,99,2010,99,-1
5426,-1,19,5,3,21,7,2,1,23,3,9,14,-1,-1,1,1,99,2010,99,-1
5427,-1,9,5,7,9,10,2,2,9,1,9,3,-1,-1,3,1,99,2010,99,-1
5428,-1,16,2,2,8,10,2,1,32,5,9,3,-1,-1,1,1,99,2010,99,-1
5429,-1,9,5,7,9,10,2,1,32,5,9,3,-1,-1,3,2,99,2010,99,-1
5430,-1,9,5,7,9,10,2,2,36,6,9,3,-1,-1,3,1,99,2010,99,-1
5431,-1,9,5,7,9,10,2,2,54,9,9,3,-1,-1,3,2,99,2010,99,-1
5432,-1,9,5,7,9,10,2,2,55,10,9,3,-1,-1,3,1,99,2010,99,-1
5433,-1,9,5,7,9,10,2,2,55,10,9,3,-1,-1,3,1,99,2010,99,-1
