num_hecho,dia_ocu,mes_ocu,dia_sem_ocu,hora_ocu,depto_ocu,mupio_ocu,areag_ocu,zona_ocu,sexo_pil,edad_pil,g_edad,edad_m1,condicion_pil,tipo_vehi,color_vehi,causa_acc
2376,3,10,3,11,1,110,2,99,1,25,4,1,1,5,2,1
2377,3,10,3,16,1,110,2,99,1,23,3,1,1,3,6,1
2378,3,10,3,18,20,2001,2,99,1,25,4,1,1,3,8,1
2379,3,10,3,13,5,501,2,99,1,37,6,1,9,5,2,1
2380,3,10,3,13,18,1801,2,99,1,28,4,1,9,3,6,1
2381,4,10,4,20,1,101,1,9,1,31,5,1,9,4,6,1
2382,4,10,4,11,1,103,2,99,9,999,11,9,9,7,6,1
2383,4,10,4,12,1,101,1,12,1,22,3,1,9,1,9,1
2384,4,10,4,14,1,113,1,8,1,63,10,1,9,6,2,1
2385,4,10,4,23,21,2102,1,1,1,24,3,1,2,4,5,2
2386,4,10,4,10,20,2001,2,99,1,33,5,1,1,3,1,1
2387,4,10,4,20,9,920,2,99,1,26,4,1,1,3,3,1
2388,4,10,4,9,18,1801,2,99,1,36,6,1,1,3,3,4
2389,4,10,4,21,17,1701,2,99,1,36,6,1,1,2,11,1
2390,4,10,4,11,14,1401,2,99,1,21,3,1,1,14,1,4
2391,4,10,4,17,14,1401,2,99,9,999,11,9,9,9,1,4
2392,5,10,5,9,19,1903,2,99,1,45,8,1,1,6,2,2
2393,5,10,5,22,1,101,1,1,1,26,4,1,2,1,3,1
2394,5,10,5,9,1,116,2,99,1,40,7,1,1,7,1,3
2395,5,10,5,17,9,912,2,99,1,53,9,1,9,5,2,2
2396,5,10,5,4,1,113,2,99,1,37,6,1,9,6,99,2
2397,5,10,5,12,1,101,1,10,9,999,11,9,9,3,99,1
2398,5,10,5,5,18,1803,2,99,9,999,11,9,9,5,99,1
2399,6,10,6,1,1,101,1,2,1,28,4,1,2,1,5,1
2400,6,10,6,23,1,105,2,99,1,59,10,1,1,11,7,1
2401,6,10,6,7,1,110,2,99,9,999,11,9,9,7,1,3
2402,6,10,6,11,7,701,2,99,9,999,11,9,9,7,1,3
2403,7,10,7,4,1,101,1,18,1,39,6,1,1,1,2,1
2404,7,10,7,15,1,101,1,5,1,34,5,1,9,1,9,2
2405,7,10,7,16,1,101,1,11,1,27,4,1,1,2,2,1
2406,7,10,7,3,1,101,1,11,1,24,3,1,2,4,5,1
2407,7,10,7,4,1,115,1,12,1,26,4,1,9,3,3,1
2408,7,10,7,21,20,2001,2,99,1,28,4,1,1,4,5,3
2409,7,10,7,23,19,1903,2,99,1,27,4,1,1,3,99,3
2410,7,10,7,22,5,507,1,1,1,20,3,1,2,4,1,1
2411,7,10,7,14,5,501,2,99,1,32,5,1,1,5,2,1
2412,7,10,7,17,10,1001,2,99,9,999,11,9,9,5,2,1
2413,7,10,7,23,11,1107,2,99,1,40,7,1,2,4,99,1
2414,7,10,7,21,8,808,2,99,1,31,5,1,2,1,1,1
2415,7,10,7,10,8,805,2,99,9,999,11,9,9,3,9,3
2416,7,10,7,20,16,1604,2,99,1,32,5,1,1,3,4,1
2417,7,10,7,20,16,1609,2,99,1,32,5,1,2,8,8,1
2418,7,10,7,20,14,1403,2,99,1,37,6,1,9,99,99,4
2419,7,10,7,18,17,1712,2,99,1,26,4,1,9,4,99,3
2420,7,10,7,21,17,1703,1,99,1,13,1,2,9,4,99,1
2421,7,10,7,9,3,306,2,99,9,999,11,9,9,9,7,1
2422,8,10,1,11,1,101,1,1,1,35,6,1,1,1,3,1
2423,8,10,1,21,1,115,1,4,1,18,2,1,1,3,6,2
2424,8,10,1,19,10,1001,2,99,1,56,10,1,1,3,2,1
2425,8,10,1,19,9,909,1,1,1,31,5,1,2,3,3,1
2426,8,10,1,20,17,1703,2,99,9,999,11,9,9,99,99,1
2427,9,10,2,22,1,101,1,3,1,24,3,1,1,1,4,1
2428,9,10,2,5,1,101,1,10,1,22,3,1,1,11,2,1
2429,9,10,2,21,20,2001,2,99,1,27,4,1,9,4,99,3
2430,9,10,2,23,10,1004,2,99,1,25,4,1,2,4,1,1
2431,10,10,3,22,1,102,2,99,1,16,2,2,1,1,2,1
2432,10,10,3,17,1,115,1,12,1,21,3,1,2,1,1,1
2433,10,10,3,7,22,2201,2,99,1,39,6,1,1,3,3,1
2434,10,10,3,0,20,2007,2,99,1,29,4,1,9,3,4,1
2435,10,10,3,20,9,901,2,99,1,32,5,1,9,3,3,1
2436,10,10,3,20,12,1201,2,99,1,24,3,1,9,4,1,1
2437,10,10,3,21,18,1801,2,99,1,48,8,1,9,3,4,1
2438,11,10,4,13,1,101,1,4,1,47,8,1,9,5,1,1
2439,11,10,4,13,1,101,1,3,1,28,4,1,1,5,2,1
2440,11,10,4,16,1,101,1,18,1,28,4,1,1,7,7,3
2441,11,10,4,22,12,1201,2,99,1,46,8,1,1,1,2,1
2442,11,10,4,3,16,1601,2,99,1,28,4,1,1,1,1,3
2443,12,10,5,22,1,101,1,9,2,25,4,1,2,1,9,1
2444,12,10,5,10,1,101,1,9,2,41,7,1,1,1,4,1
2445,12,10,5,0,13,1301,2,99,1,26,4,1,2,3,9,2
2446,12,10,5,12,18,1801,2,99,1,44,7,1,1,2,11,1
2447,13,10,6,10,1,101,1,1,9,999,11,9,9,1,2,1
2448,13,10,6,4,1,101,1,7,1,27,4,1,2,4,5,2
2449,13,10,6,9,1,101,1,12,9,999,11,9,9,5,7,1
2450,13,10,6,5,1,101,1,12,1,26,4,1,9,1,3,1
2451,13,10,6,13,1,101,1,7,1,27,4,1,2,2,5,1
2452,13,10,6,8,1,114,2,99,1,24,3,1,9,4,3,1
2453,13,10,6,0,22,2201,2,99,1,43,7,1,2,3,4,2
2454,13,10,6,1,5,501,2,99,1,19,2,1,9,4,5,2
2455,13,10,6,9,5,501,2,99,1,37,6,1,9,3,6,2
2456,13,10,6,13,9,920,2,99,1,30,5,1,9,3,5,1
2457,13,10,6,12,13,1301,2,99,1,45,8,1,9,3,9,3
2458,13,10,6,20,16,1601,2,99,1,40,7,1,2,2,6,1
2459,13,10,6,13,4,401,2,99,1,33,5,1,1,5,7,1
2460,14,10,7,0,1,101,1,1,1,21,3,1,9,1,5,1
2461,14,10,7,16,1,115,1,12,1,29,4,1,1,1,5,1
2462,14,10,7,0,1,108,1,8,1,22,3,1,1,1,2,2
2463,14,10,7,3,5,501,2,99,1,23,3,1,2,1,6,2
2464,14,10,7,21,10,1001,2,99,1,37,6,1,1,5,2,1
2465,14,10,7,9,10,1001,2,99,1,36,6,1,1,6,1,1
2466,14,10,7,14,17,1701,2,99,1,17,2,2,9,4,1,1
2467,14,10,7,2,4,401,2,99,1,21,3,1,9,14,1,1
2468,15,10,1,5,1,101,1,8,1,28,4,1,9,1,3,1
2469,15,10,1,12,1,101,1,6,1,23,3,1,9,4,99,2
2470,15,10,1,17,1,101,1,11,1,28,4,1,9,4,5,2
2471,15,10,1,17,19,1901,2,99,1,35,6,1,9,5,3,1
2472,15,10,1,15,17,1701,2,99,1,26,4,1,9,9,6,1
2473,15,10,1,15,14,1401,2,99,1,36,6,1,9,3,1,3
2474,15,10,1,7,4,401,2,99,1,30,5,1,9,5,6,1
2475,16,10,2,3,1,101,1,9,1,21,3,1,9,4,3,2
2476,16,10,2,13,1,101,1,1,1,999,11,1,1,12,1,1
2477,16,10,2,21,1,102,2,99,1,43,7,1,2,2,11,1
2478,16,10,2,18,1,101,1,16,1,64,10,1,1,4,1,1
2479,16,10,2,7,1,101,1,5,1,999,11,1,1,1,99,1
2480,16,10,2,19,1,101,1,7,1,37,6,1,1,2,5,1
2481,16,10,2,23,19,1902,2,99,1,22,3,1,1,4,1,3
2482,16,10,2,22,5,509,2,99,1,999,11,1,1,3,1,2
2483,16,10,2,20,9,901,1,2,1,49,8,1,2,2,2,1
2484,16,10,2,20,9,901,2,99,1,999,11,1,1,4,1,2
2485,16,10,2,15,4,409,2,99,1,49,8,1,1,4,1,1
2486,16,10,2,5,4,401,1,2,1,21,3,1,1,4,1,1
2487,17,10,3,3,1,115,1,99,1,31,5,1,1,5,2,1
2488,17,10,3,3,1,108,2,4,1,20,3,1,2,1,4,2
2489,17,10,3,16,1,101,2,7,1,27,4,1,1,1,6,1
2490,17,10,3,18,1,108,2,4,1,32,5,1,2,4,2,1
2491,17,10,3,20,20,2007,2,99,9,999,11,9,9,1,4,2
2492,17,10,3,14,17,1703,2,99,2,16,2,2,1,4,3,1
2493,17,10,3,14,7,705,2,99,1,43,7,1,2,1,4,1
2494,17,10,3,9,3,309,2,99,1,55,10,1,9,5,2,1
2495,17,10,3,6,22,2216,2,99,1,33,5,1,9,3,4,3
2496,18,10,4,11,1,117,2,7,2,29,4,1,9,3,8,1
2497,18,10,4,18,6,602,1,1,1,39,6,1,2,3,3,1
2498,18,10,4,20,13,1301,2,99,1,34,5,1,2,2,4,1
2499,18,10,4,16,16,1608,2,99,9,999,11,9,9,3,99,1
2500,18,10,4,0,3,308,2,99,1,28,4,1,1,9,99,1
2501,18,10,4,21,1,101,1,15,1,24,3,1,1,1,3,1
2502,18,10,4,22,1,101,2,14,1,21,3,1,1,1,99,1
2503,18,10,4,23,2,207,2,99,1,23,3,1,1,5,3,1
2504,19,10,5,12,1,101,1,1,1,30,5,1,1,1,4,1
2505,19,10,5,11,1,113,2,99,1,41,7,1,1,1,1,1
2506,19,10,5,13,1,101,1,13,1,18,2,1,9,4,5,2
2507,19,10,5,6,1,116,2,99,1,24,3,1,1,4,5,1
2508,19,10,5,4,1,108,1,8,1,24,3,1,9,1,9,3
2509,19,10,5,14,22,2201,2,99,1,22,3,1,1,3,5,4
2510,19,10,5,19,5,501,1,5,1,36,6,1,2,1,6,1
2511,19,10,5,2,18,1801,2,99,1,49,8,1,1,4,3,2
2512,19,10,5,14,14,1401,2,99,1,38,6,1,1,14,1,3
2513,19,10,5,15,14,1401,2,99,1,48,8,1,1,3,4,4
2514,19,10,5,0,4,401,2,99,1,29,4,1,1,1,17,1
2515,20,10,6,0,1,101,1,4,1,42,7,1,9,2,11,1
2516,20,10,6,4,1,101,1,6,2,29,4,1,1,4,3,1
2517,20,10,6,0,1,102,2,99,1,68,10,1,1,4,5,1
2518,20,10,6,1,1,116,2,99,1,22,3,1,1,1,6,1
2519,20,10,6,2,1,117,1,7,1,33,5,1,2,1,2,1
2520,20,10,6,13,1,108,1,7,1,39,6,1,9,3,1,1
2521,20,10,6,2,5,506,2,99,1,19,2,1,1,4,1,2
2522,20,10,6,18,6,602,2,99,1,32,5,1,2,3,10,1
2523,20,10,6,19,16,1601,2,99,1,25,4,1,9,9,2,1
2524,20,10,6,2,18,1801,2,99,1,51,9,1,9,4,1,1
2525,21,10,7,1,1,101,1,8,1,20,3,1,9,1,3,2
2526,21,10,7,3,1,101,1,7,1,40,7,1,2,1,4,2
2527,21,10,7,13,1,108,1,4,1,26,4,1,9,1,8,1
2528,21,10,7,22,20,2001,1,1,1,38,6,1,1,4,1,1
2529,21,10,7,15,19,1901,2,99,1,63,10,1,9,7,4,1
2530,21,10,7,1,5,501,2,99,1,36,6,1,9,3,3,2
2531,21,10,7,22,6,611,2,99,1,37,6,1,9,3,6,1
2532,21,10,7,23,9,901,2,99,1,41,7,1,9,3,9,1
2533,21,10,7,16,18,1801,2,99,1,41,7,1,9,9,3,1
2534,21,10,7,14,17,1701,2,99,1,60,10,1,9,1,2,2
2535,22,10,1,23,1,110,2,99,1,39,6,1,1,3,2,1
2536,22,10,1,18,20,2001,2,99,1,29,4,1,1,4,5,1
2537,22,10,1,10,5,505,2,99,1,61,10,1,1,1,99,2
2538,22,10,1,23,9,901,1,3,1,19,2,1,1,1,4,2
2539,23,10,2,8,1,101,1,1,1,43,7,1,1,2,11,1
2540,23,10,2,11,1,101,1,1,1,29,4,1,1,12,1,1
2541,23,10,2,5,1,115,2,99,1,24,3,1,9,7,1,2
2542,23,10,2,7,1,110,1,3,1,30,5,1,1,7,7,1
2543,23,10,2,7,9,901,1,1,1,19,2,1,9,1,6,1
2544,23,10,2,19,9,901,1,5,1,21,3,1,9,3,11,1
2545,24,10,3,11,1,103,1,5,2,39,6,1,9,1,4,1
2546,24,10,3,13,1,101,1,12,1,21,3,1,9,1,4,1
2547,24,10,3,13,1,101,1,13,1,999,11,1,9,1,4,1
2548,24,10,3,23,1,101,1,12,1,31,5,1,2,1,11,1
2549,24,10,3,7,1,101,1,11,1,39,6,1,9,1,4,1
2550,24,10,3,18,9,920,2,99,1,23,3,1,9,4,99,1
2551,25,10,4,21,1,101,1,1,1,43,7,1,9,2,4,1
2552,25,10,4,7,1,101,1,13,1,26,4,1,1,3,11,2
2553,25,10,4,2,1,108,1,11,1,17,2,2,9,4,1,2
2554,25,10,4,15,21,2101,2,99,1,19,2,1,9,4,99,1
2555,25,10,4,12,5,501,1,1,1,22,3,1,1,1,99,1
2556,25,10,4,22,10,1010,1,99,9,999,11,9,9,1,5,4
2557,25,10,4,13,9,921,2,99,1,48,8,1,9,11,2,1
2558,25,10,4,7,18,1801,2,99,1,45,8,1,1,1,1,1
2559,25,10,4,6,17,1712,2,99,9,999,11,9,9,6,99,1
2560,26,10,5,20,1,101,1,10,2,33,5,1,1,2,4,1
2561,26,10,5,11,1,101,1,11,2,47,8,1,1,1,11,1
2562,26,10,5,11,1,101,1,7,9,999,11,9,9,6,99,1
2563,26,10,5,23,1,101,1,7,1,25,4,1,2,2,9,1
2564,26,10,5,17,6,603,1,99,9,999,11,9,9,1,9,1
2565,26,10,5,13,10,1010,1,99,1,23,3,1,1,14,5,1
2566,26,10,5,15,12,1226,2,99,1,34,5,1,9,4,1,2
2567,26,10,5,15,13,1319,2,99,1,27,4,1,9,3,3,4
2568,26,10,5,10,8,801,1,4,2,21,3,1,9,3,3,3
2569,26,10,5,16,18,1801,1,1,2,36,6,1,1,1,5,1
2570,26,10,5,1,18,1801,1,1,1,62,10,1,1,1,5,1
2571,26,10,5,23,17,1712,2,99,9,999,11,9,9,1,2,1
2572,26,10,5,2,7,710,1,99,1,32,5,1,2,1,1,1
2573,26,10,5,18,4,401,2,99,1,56,10,1,9,1,5,1
2574,27,10,6,22,1,101,1,4,1,58,10,1,2,3,9,2
2575,27,10,6,23,1,101,2,99,2,50,9,1,1,1,2,1
2576,27,10,6,21,1,115,1,5,1,38,6,1,2,3,3,1
2577,27,10,6,7,1,115,1,4,9,999,11,9,9,99,99,1
2578,27,10,6,19,1,108,2,99,1,40,7,1,1,1,6,2
2579,27,10,6,22,22,2205,2,99,1,52,9,1,1,7,2,1
2580,27,10,6,21,21,2101,2,99,1,27,4,1,1,4,99,2
2581,27,10,6,22,5,501,2,99,1,40,7,1,1,3,10,1
2582,27,10,6,7,5,504,2,99,1,34,5,1,1,3,5,3
2583,27,10,6,9,9,901,2,99,9,999,11,9,9,12,3,1
2584,27,10,6,7,16,1601,1,5,1,34,5,1,1,5,2,1
2585,27,10,6,13,16,1601,2,99,1,35,6,1,1,1,9,4
2586,27,10,6,19,15,1504,2,99,1,52,9,1,9,3,3,1
2587,27,10,6,10,7,710,1,99,1,53,9,1,9,9,4,4
2588,27,10,6,23,4,401,1,99,1,18,2,1,1,1,3,3
2589,28,10,7,5,1,101,1,9,2,32,5,1,1,1,4,1
2590,28,10,7,2,1,101,1,9,1,25,4,1,1,4,1,2
2591,28,10,7,1,1,101,1,7,1,26,4,1,1,1,5,2
2592,28,10,7,23,1,115,1,5,1,55,10,1,1,3,1,4
2593,28,10,7,10,2,201,2,99,1,17,2,2,1,14,1,1
2594,28,10,7,21,17,1701,1,99,1,26,4,1,1,1,4,1
2595,28,10,7,19,4,414,2,99,1,23,3,1,1,4,99,2
2596,29,10,1,4,1,101,1,1,1,33,5,1,1,3,6,1
2597,29,10,1,12,22,2201,2,99,1,35,6,1,1,3,3,4
2598,29,10,1,5,20,2001,2,99,1,25,4,1,1,1,3,3
2599,29,10,1,3,5,501,1,1,1,20,3,1,2,4,5,1
2600,29,10,1,19,11,1101,2,99,1,22,3,1,2,4,1,1
2601,30,10,2,21,1,101,1,12,1,24,3,1,1,4,1,1
2602,30,10,2,7,1,114,2,99,9,999,11,9,9,7,1,3
2603,30,10,2,13,9,901,2,99,1,33,5,1,2,1,3,1
2604,31,10,3,0,1,101,1,3,1,27,4,1,1,1,11,1
2605,31,10,3,3,1,101,1,1,1,39,6,1,1,3,3,1
2606,31,10,3,8,1,107,2,99,1,24,3,1,1,7,3,3
2607,31,10,3,12,19,1904,2,99,1,37,6,1,1,5,1,1
2608,31,10,3,12,10,1001,2,99,1,44,7,1,1,5,7,3
2609,31,10,3,12,11,1101,2,99,1,54,9,1,9,3,11,1
2610,31,10,3,16,13,1301,1,6,1,20,3,1,9,4,99,1
2611,31,10,3,23,4,401,2,99,9,999,11,9,9,6,9,1
2612,1,11,4,20,1,101,1,6,1,29,4,1,2,12,1,1
2613,1,11,4,19,1,101,1,7,1,58,10,1,9,5,2,1
2614,1,11,4,3,1,101,1,11,1,48,8,1,9,5,2,1
2615,1,11,4,13,1,110,2,99,9,999,11,9,9,3,11,3
2616,1,11,4,19,12,1201,2,99,1,18,2,1,1,14,1,3
2617,1,11,4,5,15,1501,2,99,1,36,6,1,1,5,2,2
2618,1,11,4,18,2,201,2,99,1,26,4,1,1,1,2,1
2619,1,11,4,22,1,117,2,99,1,28,4,1,1,5,2,2
2620,2,11,5,18,1,101,1,12,1,50,9,1,1,1,10,1
2621,2,11,5,20,1,101,1,7,1,23,3,1,1,4,5,1
2622,2,11,5,11,1,101,1,7,1,53,9,1,1,1,6,1
2623,2,11,5,22,1,115,1,1,1,44,7,1,2,2,3,1
2624,2,11,5,14,21,2101,2,99,1,32,5,1,1,3,9,1
2625,2,11,5,10,6,601,2,99,1,26,4,1,1,3,11,1
2626,2,11,5,22,18,1801,2,99,1,36,6,1,2,4,3,1
2627,2,11,5,0,4,401,2,99,1,33,5,1,1,3,6,2
2628,3,11,6,19,1,101,1,12,1,35,6,1,1,1,2,1
2629,3,11,6,21,1,101,1,7,1,34,5,1,2,3,11,1
2630,3,11,6,4,20,2001,2,99,1,37,6,1,1,3,4,3
2631,3,11,6,7,9,920,2,99,1,32,5,1,1,7,99,1
2632,3,11,6,14,17,1701,2,99,1,28,4,1,1,3,5,3
2633,3,11,6,2,4,401,1,1,1,24,3,1,2,4,5,3
2634,4,11,7,15,1,101,1,1,1,20,3,1,1,1,2,1
2635,4,11,7,1,1,101,1,1,1,25,4,1,1,3,5,1
2636,4,11,7,22,1,101,1,11,1,54,9,1,9,1,3,2
2637,4,11,7,10,1,109,1,99,1,36,6,1,1,3,1,1
2638,4,11,7,21,22,2205,2,99,1,27,4,1,1,4,99,1
2639,4,11,7,9,11,1101,1,6,9,999,11,9,9,3,2,3
2640,4,11,7,1,16,1605,1,99,1,31,5,1,1,14,1,3
2641,4,11,7,3,16,1602,2,99,1,21,3,1,2,4,99,2
2642,4,11,7,5,15,1504,2,99,1,38,6,1,1,3,4,4
2643,5,11,1,18,1,115,1,12,1,30,5,1,9,3,5,1
2644,5,11,1,9,22,2201,2,99,1,40,7,1,9,1,4,2
2645,5,11,1,7,20,2001,2,99,1,34,5,1,9,4,7,1
2646,5,11,1,18,20,2007,2,99,1,47,8,1,1,14,1,2
2647,5,11,1,14,10,1001,2,99,1,63,10,1,9,4,14,3
2648,6,11,2,8,1,102,1,99,1,999,11,1,1,2,1,1
2649,6,11,2,7,13,1331,2,99,1,999,11,1,9,2,4,3
2650,6,11,2,9,1,101,1,12,1,29,4,1,9,3,5,1
2651,6,11,2,20,18,1801,2,99,1,23,3,1,1,4,1,1
2652,7,11,3,16,1,101,1,1,1,36,6,1,1,3,2,1
2653,7,11,3,19,1,101,1,12,1,52,9,1,1,12,1,1
2654,7,11,3,5,1,115,2,99,1,20,3,1,1,5,6,1
2655,7,11,3,9,10,1001,2,99,1,31,5,1,1,4,1,1
2656,7,11,3,19,9,920,2,99,1,35,6,1,1,11,2,1
2657,7,11,3,20,18,1801,2,99,1,32,5,1,9,3,99,2
2658,7,11,3,20,4,401,2,99,1,28,4,1,1,4,99,1
2659,8,11,4,7,1,115,1,5,1,35,6,1,1,2,1,1
2660,8,11,4,13,19,1901,2,99,2,23,3,1,1,2,6,1
2661,8,11,4,2,5,501,2,99,1,27,4,1,1,4,1,3
2662,8,11,4,11,8,801,2,99,9,999,11,9,9,5,2,1
2663,8,11,4,23,16,1601,2,99,1,21,3,1,9,9,2,3
2664,8,11,4,13,18,1801,2,99,1,53,9,1,9,1,1,1
2665,8,11,4,7,4,401,2,99,1,22,3,1,9,14,1,2
2666,9,11,5,18,22,2201,2,99,1,25,4,1,9,3,1,1
2667,9,11,5,16,22,2202,2,99,1,25,4,1,9,3,1,1
2668,9,11,5,16,10,1001,2,99,1,31,5,1,9,5,2,1
2669,9,11,5,21,10,1013,2,99,1,72,10,1,9,3,5,2
2670,9,11,5,13,17,1711,2,99,1,28,4,1,9,5,1,1
2671,10,11,6,17,1,101,1,17,1,21,3,1,9,1,14,1
2672,10,11,6,23,1,102,2,99,1,34,5,1,9,1,2,1
2673,10,11,6,23,1,101,1,11,1,27,4,1,9,3,3,1
2674,10,11,6,0,1,101,1,12,1,27,4,1,9,2,5,3
2675,10,11,6,0,1,101,1,12,1,28,4,1,9,1,6,3
2676,10,11,6,20,21,2101,2,99,1,54,9,1,9,2,9,2
2677,10,11,6,13,20,2001,2,99,1,28,4,1,9,3,2,2
2678,10,11,6,12,6,602,2,99,1,23,3,1,9,1,8,2
2679,10,11,6,19,9,901,2,99,1,47,8,1,9,1,6,1
2680,10,11,6,23,9,901,2,99,1,24,3,1,9,4,5,2
2681,10,11,6,14,4,401,2,99,1,35,6,1,9,1,5,1
2682,10,11,6,17,3,309,2,99,1,46,8,1,9,3,4,2
2683,10,11,6,15,3,301,2,99,9,999,11,9,9,7,6,3
2684,11,11,7,5,1,101,1,13,1,27,4,1,9,4,3,1
2685,11,11,7,22,1,101,1,12,1,999,11,1,9,1,99,1
2686,11,11,7,2,5,501,2,99,1,48,8,1,9,1,10,2
2687,11,11,7,6,5,502,1,1,1,21,3,1,2,3,4,2
2688,11,11,7,18,10,1010,2,99,1,26,4,1,2,1,5,2
2689,11,11,7,9,17,1702,2,99,9,999,11,9,9,4,99,3
2690,12,11,1,23,1,102,2,99,1,44,7,1,1,1,4,1
2691,12,11,1,8,19,1902,2,99,1,39,6,1,1,3,7,1
2692,12,11,1,0,5,513,2,99,1,26,4,1,2,4,1,1
2693,12,11,1,21,9,920,2,99,1,31,5,1,1,1,6,1
2694,12,11,1,10,13,1301,2,99,1,23,3,1,1,12,2,1
2695,12,11,1,4,18,1801,2,99,1,37,6,1,9,6,2,2
2696,12,11,1,8,14,1401,2,99,9,999,11,9,9,3,1,3
2697,13,11,2,4,1,101,1,8,1,999,11,1,1,3,5,2
2698,13,11,2,13,1,101,1,8,1,37,6,1,1,5,2,1
2699,13,11,2,4,1,113,1,99,1,999,11,1,1,3,5,1
2700,13,11,2,4,1,101,1,11,1,52,9,1,2,1,2,1
2701,13,11,2,6,5,501,1,8,9,999,11,9,9,7,1,3
2702,13,11,2,19,9,901,1,7,1,42,7,1,2,3,4,1
2703,13,11,2,17,12,1215,2,99,9,999,11,9,9,3,9,1
2704,13,11,2,17,13,1301,1,5,9,999,11,9,9,2,10,1
2705,13,11,2,11,3,304,2,99,1,18,2,1,9,1,4,1
2706,14,11,3,22,1,101,1,16,1,20,3,1,9,4,1,2
2707,14,11,3,2,20,2001,1,2,1,20,3,1,9,3,1,3
2708,14,11,3,13,20,2001,2,99,1,37,6,1,1,11,2,1
2709,14,11,3,10,19,1903,2,99,1,32,5,1,1,5,2,1
2710,14,11,3,12,19,1902,2,99,1,54,9,1,1,3,6,1
2711,14,11,3,13,12,1201,2,99,1,38,6,1,1,3,5,3
2712,15,11,4,7,1,101,1,12,1,46,8,1,1,5,3,1
2713,15,11,4,0,11,1102,2,99,1,40,7,1,1,6,10,1
2714,15,11,4,7,11,1108,2,99,1,23,3,1,1,4,99,1
2715,16,11,5,1,1,101,1,10,1,35,6,1,1,3,6,2
2716,16,11,5,20,1,102,2,99,1,34,5,1,1,3,1,2
2717,16,11,5,8,1,101,1,10,1,32,5,1,1,4,99,1
2718,16,11,5,3,1,102,2,99,1,52,9,1,1,1,4,3
2719,16,11,5,23,1,116,1,3,2,30,5,1,1,4,5,1
2720,16,11,5,3,1,114,2,99,1,50,9,1,1,4,1,1
2721,16,11,5,19,1,111,2,99,1,25,4,1,1,2,3,1
2722,16,11,5,17,22,2216,2,99,1,25,4,1,1,1,11,3
2723,16,11,5,17,22,2205,2,99,1,23,3,1,1,4,3,3
2724,16,11,5,1,22,2201,2,99,9,999,11,9,9,3,9,1
2725,16,11,5,22,5,501,2,99,1,20,3,1,9,4,1,1
2726,16,11,5,14,6,606,2,99,9,999,11,9,9,3,11,3
2727,16,11,5,17,9,902,2,99,2,32,5,1,1,1,6,1
2728,16,11,5,14,13,1301,2,99,1,44,7,1,9,2,2,3
2729,16,11,5,18,18,1805,2,99,9,22,3,1,9,99,99,1
2730,16,11,5,2,17,1712,2,99,1,61,10,1,9,99,99,1
2731,16,11,5,17,4,401,2,99,1,23,3,1,1,5,2,1
2732,17,11,6,2,1,101,1,9,1,25,4,1,1,4,6,1
2733,17,11,6,18,1,101,1,17,1,47,8,1,1,5,2,1
2734,17,11,6,2,1,102,2,99,1,26,4,1,1,1,3,2
2735,17,11,6,10,1,114,2,99,1,42,7,1,1,2,3,1
2736,17,11,6,21,1,115,2,99,1,31,5,1,1,5,3,1
2737,17,11,6,16,1,101,1,19,9,999,11,9,9,4,1,1
2738,17,11,6,20,19,1901,2,99,1,37,6,1,1,4,1,1
2739,18,11,7,10,1,101,1,1,1,32,5,1,1,4,1,2
2740,18,11,7,18,1,102,2,99,1,19,2,1,1,1,4,1
2741,18,11,7,0,1,101,1,7,1,17,2,2,1,1,4,2
2742,18,11,7,10,1,114,2,99,1,32,5,1,1,5,1,2
2743,18,11,7,19,1,110,2,99,1,43,7,1,2,3,1,2
2744,18,11,7,21,20,2001,2,99,1,35,6,1,9,4,99,4
2745,18,11,7,21,5,501,2,99,1,32,5,1,1,1,5,1
2746,18,11,7,22,5,512,2,99,1,20,3,1,1,4,3,2
2747,18,11,7,0,6,602,2,99,1,32,5,1,1,3,2,1
2748,18,11,7,15,10,1001,2,99,1,71,10,1,1,7,1,4
2749,18,11,7,6,11,1101,2,99,1,38,6,1,1,1,6,1
2750,18,11,7,12,12,1201,2,99,1,42,7,1,1,3,5,1
2751,18,11,7,15,14,1401,2,99,9,999,11,9,9,3,11,1
2752,19,11,1,16,1,101,1,13,2,39,6,1,1,1,6,1
2753,19,11,1,19,1,101,1,13,1,62,10,1,1,2,4,1
2754,19,11,1,13,10,1001,2,99,1,35,6,1,1,4,3,1
2755,19,11,1,22,9,901,2,99,1,46,8,1,1,5,6,1
2756,19,11,1,9,18,1801,2,99,1,25,4,1,1,4,99,2
2757,19,11,1,18,17,1701,2,99,1,47,8,1,9,2,3,1
2758,20,11,2,0,1,101,1,1,1,28,4,1,9,4,1,1
2759,20,11,2,15,1,102,2,99,1,39,6,1,9,1,1,1
2760,20,11,2,14,1,101,1,7,1,55,10,1,9,4,1,2
2761,20,11,2,11,1,101,1,7,1,33,5,1,9,1,2,1
2762,20,11,2,5,10,1013,2,99,1,27,4,1,9,7,7,2
2763,20,11,2,16,11,1101,2,99,1,36,6,1,9,4,5,1
2764,20,11,2,17,12,1201,2,99,1,31,5,1,9,1,4,1
2765,20,11,2,15,13,1301,2,99,1,74,10,1,9,5,3,1
2766,20,11,2,8,13,1301,2,99,9,999,11,9,9,3,2,2
2767,20,11,2,16,8,801,2,99,1,29,4,1,9,3,8,1
